Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
1989,131,8,104,1707,110,1615,,,49,1658,,
1988,56,16,54,1789,58,1671,,,35,1700,,
1987,21,33,40,1831,48,1709,37,1742,22,1773,,
1986,25,28,27,1889,33,1771,,,18,1772,,
1985,,,41,1835,43,1705,37,1748,33,1737,,
1984,,,77,1722,84,1626,,,49,1661,,
1983,,,59,1772,69,1625,44,1716,50,1657,,
1982,,,41,1830,41,1680,29,1751,40,1677,,
1981,,,38,1800,40,1663,31,1737,43,1653,,
1980,,,16,1936,17,1767,15,1832,13,1820,,
1979,,,11,1990,13,1786,9,1863,10,1858,,
1978,,,12,1923,25,1698,,,9,1831,,
1977,,,13,1936,9,1759,13,1823,12,1784,,
1976,,,6,2010,6,1831,6,1911,7,1866,,
1975,,,11,1914,10,1793,10,1849,10,1811,,
1974,,,11,1943,9,1850,12,1880,11,1821,,
1973,,,15,1914,,,13,1909,17,1780,,
1972,,,100,1536,,,92,1502,82,1492,,
