Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,13,Hard,27,14,13,51.9%,5,3,2,60.0%,1971,1990,F,0,,,,,,,,,,
Roland Garros,7,Clay,21,14,7,66.7%,1,0,1,0.0%,1974,1987,SF,0,,,,,,,,,,
Wimbledon,14,Grass,37,23,14,62.2%,7,4,3,57.1%,1973,1989,QF,0,,,,,,,,,,
US Open,13,Hard,34,21,13,61.8%,8,4,4,50.0%,1974,1988,SF,0,,,,,,,,,,
Fed Cup,9,,33,24,9,72.7%,1,1,0,100.0%,1974,1983,,0,,,,,,,,,,
Sydney,13,Hard,36,24,12,66.7%,13,7,6,53.8%,1987,1989,W,0,,,,,,,,,,
Eastbourne,11,Grass,27,16,11,59.3%,0,0,0,-,1974,1989,QF,0,,,,,,,,,,
Dallas,9,Carpet,19,10,9,52.6%,2,1,1,50.0%,1975,1987,SF,0,,,,,,,,,,
Brisbane,8,Hard,15,7,8,46.7%,3,0,3,0.0%,1972,1990,QF,0,,,,,,,,,,
Houston,7,Carpet,20,12,8,60.0%,3,1,2,33.3%,1974,1983,BR,0,,,,,,,,,,
Mahwah,7,Hard,15,8,7,53.3%,1,0,1,0.0%,1986,1988,QF,0,,,,,,,,,,
