Year,ATP Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: ATP Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-16),160,374,154,1633,145,1594,147,1576,94,1584,,,,
2025,154,402,128,1660,112,1630,144,1589,86,1598,,,,
2024,237,240,143,1637,134,1594,126,1600,,,,,,
2023,135,480,149,1611,155,1548,117,1612,145,1502,,,,
2022,161,350,189,1562,253,1439,162,1557,180,1452,,,,
2021,253,245,205,1550,288,1386,174,1527,,,,,,
2020,324,135,271,1358,273,1275,249,1362,,,787,41,,
2019,381,96,325,1416,366,1322,289,1393,,,1061,20,,
