Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2025 Roland Garros R128,L vs Alcaraz,0.85,0.57,27.1,2.2,2.3%,56.8%,12.2%,56.1%,39.1%,17.5%
2022 Umag SF,L vs Alcaraz,1.01,0.85,68.4,2.7,8.3%,51.7%,8.6%,55.2%,47.3%,30.6%
2022 Roland Garros R128,L vs Hurkacz,0.91,0.47,31.0,2.3,3.7%,64.8%,7.7%,57.7%,20.9%,18.4%
2020 Sardinia R32,L vs Sonego,1.02,0.63,48.0,2.2,2.5%,62.5%,0.0%,56.8%,31.3%,17.9%
2019 Cordenons CH R64,L vs Brkic,0.87,0.53,38.7,2.1,-,50.0%,-,60.7%,28.6%,25.0%
2019 Manerbio CH R32,L vs King,0.93,0.51,40.7,2.4,-,57.1%,-,46.2%,29.6%,23.1%
2019 M25 Pontedera F,L vs Dalla Valle,0.82,0.78,58.5,2.8,-,73.7%,-,69.7%,20.0%,34.2%
2019 M25 Pontedera QF,W vs Chazal,0.94,1.05,92.4,21.2,-,64.4%,-,56.4%,40.3%,48.3%
2019 M25 Pontedera R16,W vs Balzerani,1.21,1.66,42.4,2.2,-,61.3%,-,59.3%,63.3%,44.0%
2019 Francavilla Al Mare CH R32,W vs Koepfer,1.08,1.26,63.7,3.0,2.2%,63.0%,0.0%,61.0%,46.7%,41.5%
2019 Francavilla Al Mare CH R64,W vs Barranco Cosano,1.09,1.47,44.0,2.2,0.0%,50.0%,8.7%,65.2%,56.7%,58.6%
2019 Barletta CH R32,L vs Kokkinakis,0.80,0.80,56.5,3.4,9.1%,61.4%,4.9%,78.0%,31.1%,30.0%
2019 Barletta CH R64,W vs Tresca,1.28,3.10,31.9,2.2,4.3%,65.2%,0.0%,78.9%,68.8%,69.2%
2019 M25 Santa Margherita Di Pula R32,L vs Heyman,0.74,0.61,45.1,2.3,0.0%,57.7%,4.3%,65.2%,34.4%,30.0%
2019 Bergamo CH R64,L vs Galovic,0.91,0.70,50.3,4.0,5.3%,71.1%,5.9%,64.7%,32.5%,15.2%
2025 (1 matches),,0.85,0.57,27.1,2.2,2.3%,56.8%,12.2%,56.1%,39.1%,17.5%
2022 (2 matches),,0.97,0.70,51.3,2.5,6.1%,57.9%,8.2%,56.4%,35.7%,25.3%
2020 (1 matches),,1.02,0.63,48.0,2.2,2.5%,62.5%,0.0%,56.8%,31.3%,17.9%
2019 (11 matches),,0.95,0.99,56.3,2.8,2.1%,62.2%,2.0%,63.7%,39.3%,37.3%
Career (15 matches),,0.95,0.87,52.6,2.6,2.9%,61.0%,3.9%,61.2%,38.2%,32.7%
