Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2026 Doha R32,L vs Rybakina,63.0%,44.1%,16.7%,7/2,2.43,7.1%,58.8%,35.0%,8.8%,2.60,12.5%,77.8%,57.1%,33.3%,2.22,0.0%
2026 Australian Open R32,W vs Noskova,67.2%,48.8%,1.6%,1/0,2.21,22.7%,69.4%,36.0%,0.0%,2.13,39.1%,76.2%,68.8%,4.8%,2.30,4.8%
2026 Hobart R32,W vs Gibson,78.3%,61.1%,4.3%,1/1,2.52,18.4%,76.5%,57.7%,2.9%,2.33,27.3%,83.3%,70.0%,8.3%,2.79,6.3%
2026 Auckland F,L vs Svitolina,57.3%,51.1%,1.2%,1/0,2.23,17.0%,54.7%,48.3%,1.9%,2.03,28.1%,69.2%,55.6%,0.0%,2.52,0.0%
2025 Wimbledon R64,L vs Sonmez,83.1%,46.9%,11.7%,6/3,2.64,1.6%,82.6%,36.8%,13.0%,2.76,2.6%,89.7%,61.5%,10.3%,2.45,0.0%
2025 Berlin F,L vs Vondrousova,62.9%,56.1%,1.0%,0/1,2.67,24.6%,58.7%,51.4%,0.0%,2.44,47.1%,82.9%,62.1%,2.9%,2.92,0.0%
2025 Berlin R16,W vs Gauff,56.9%,66.7%,8.6%,5/0,2.71,2.7%,63.6%,42.9%,9.1%,2.51,5.0%,65.5%,84.2%,10.3%,2.94,0.0%
2025 Indian Wells R32,L vs Pegula,65.5%,50.0%,3.6%,2/0,2.79,15.6%,70.5%,48.4%,0.0%,2.71,31.3%,55.6%,60.0%,22.2%,2.88,0.0%
2025 Dubai R64,L vs Parks,52.6%,43.3%,15.8%,5/4,2.49,8.8%,58.8%,45.0%,14.7%,2.48,15.0%,52.6%,40.0%,21.1%,2.51,0.0%
2025 Doha R64,L vs Avanesyan,75.7%,59.3%,6.5%,4/3,2.53,5.3%,76.1%,49.0%,0.0%,2.49,8.0%,81.1%,76.7%,18.9%,2.62,0.0%
2024 Tokyo R32,L vs Kenin,60.4%,27.6%,20.8%,6/4,2.21,17.3%,66.7%,25.0%,13.9%,2.10,25.7%,55.6%,40.0%,55.6%,2.42,0.0%
2024 Wuhan SF,L vs Zheng,50.0%,61.3%,8.1%,1/4,2.65,0.0%,45.5%,53.3%,9.1%,2.56,0.0%,69.6%,68.8%,8.7%,2.80,0.0%
2024 US Open R64,L vs Putintseva,77.5%,53.2%,2.5%,0/2,-,15.5%,84.6%,52.3%,1.9%,-,25.0%,69.2%,55.6%,3.8%,-,3.2%
2024 Rome R128,W vs Yuan,81.7%,62.2%,5.0%,3/3,2.37,1.7%,84.0%,58.7%,4.0%,2.42,2.5%,79.5%,68.6%,6.8%,2.28,0.0%
2024 Miami R128,W vs Baptiste,55.0%,51.5%,1.7%,1/0,2.51,9.1%,50.0%,35.7%,0.0%,2.52,16.0%,70.4%,63.2%,3.7%,2.51,0.0%
2024 Hua Hin SF,L vs Shnaider,66.7%,40.5%,6.3%,2/2,2.45,8.0%,71.9%,34.8%,3.1%,2.45,12.9%,65.5%,47.4%,10.3%,2.47,0.0%
2023 US Open R16,L vs Muchova,65.7%,60.6%,1.9%,1/1,2.25,27.1%,67.7%,52.4%,0.0%,2.26,46.3%,74.4%,72.4%,5.1%,2.24,0.0%
2023 Roland Garros R32,L vs Swiatek,76.5%,30.8%,2.9%,0/1,2.86,0.0%,71.4%,20.0%,0.0%,2.72,0.0%,91.7%,45.5%,8.3%,3.13,0.0%
2023 Roland Garros R64,W vs Peterson,78.1%,64.0%,5.2%,4/1,2.54,7.9%,85.2%,63.0%,7.4%,2.72,11.8%,87.9%,65.5%,3.0%,2.32,3.4%
2023 Roland Garros R128,W vs Bouzkova,80.0%,50.0%,2.7%,1/1,2.46,11.1%,83.7%,50.0%,0.0%,2.31,18.5%,88.9%,50.0%,7.4%,2.62,3.7%
Last 52 Weeks (7 matches),,66.5%,53.0%,5.8%,75.0%,2.49,13.5%,65.6%,44.4%,4.5%,2.42,22.9%,77.6%,65.2%,8.8%,2.59,1.3%
Career (30 matches),,67.4%,53.1%,5.7%,62.0%,2.47,10.0%,68.7%,47.9%,3.6%,2.42,16.8%,76.3%,62.0%,10.5%,2.55,1.0%
