Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2024 US Open R64,L vs Putintseva,89.1,99.9,6.7,101.0,96.0,109,77,74.8,3.6,79.0,77.0,85,65
2024 US Open R128,W vs Rodionova,92.7,99.5,6.8,101.7,99.9,110,73,76.0,6.8,81.5,84.0,93,63
2024 Wimbledon R16,L vs Svitolina,95.5,100.7,5.1,107.2,97.6,109,89,84.7,5.7,88.0,70.0,96,70
2024 Wimbledon R32,W vs Dart,92.7,97.2,7.3,100.8,91.3,110,78,83.5,6.5,82.3,,97,65
2024 Wimbledon R64,W vs Pegula,94.3,101.8,6.1,105.8,99.6,111,86,83.8,6.1,83.5,81.0,98,71
2023 US Open R16,L vs Muchova,90.4,97.1,9.0,103.9,97.5,112,75,80.4,7.3,90.7,80.0,107,72
2023 US Open R32,W vs Schmiedlova,88.3,95.6,6.8,102.2,90.7,107,75,78.1,4.9,81.3,82.0,88,68
2023 US Open R64,W vs Sorribes Tormo,90.4,98.4,8.0,106.5,95.6,112,77,78.7,5.3,80.0,78.8,93,66
2023 US Open R128,W vs Volynets,88.6,95.8,7.3,99.0,90.5,110,80,79.3,6.7,84.0,74.0,90,66
2022 US Open R128,L vs Fruhvirtova,90.5,100.9,6.2,103.4,97.0,111,89,81.4,5.4,81.1,79.0,97,72
2021 Wimbledon R128,L vs Kenin,89.9,98.2,6.3,99.0,95.0,107,83,82.9,3.8,83.1,77.5,90,75
2019 US Open R128,L vs Zhu,92.5,99.7,8.0,101.7,98.5,110,82,82.8,3.7,82.7,82.0,94,74
Career (12 matches),,91.3,98.7,7.1,102.8,96.3,112,73,80.4,5.4,82.7,79.0,107,63
