Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2026 Doha R32,L vs Rybakina,25,20,1.3,19.5%,15.6%,24,19,1.3,19.7%,15.6%,9.0%,9.0%,2.0,20.3%,10.2%
2026 Australian Open R32,W vs Noskova,17,26,0.7,12.9%,19.7%,12,21,0.6,10.5%,18.4%,8.8%,0.9%,0.6,13.6%,22.0%
2026 Hobart R32,W vs Gibson,17,10,1.7,16.0%,9.4%,12,8,1.5,12.5%,8.3%,7.3%,5.2%,1.0,20.8%,21.7%
2026 Auckland F,L vs Svitolina,30,33,0.9,20.0%,22.0%,25,32,0.8,18.7%,23.9%,12.7%,5.2%,1.0,14.7%,15.3%
2025 Wimbledon R64,L vs Sonmez,17,35,0.5,10.7%,22.0%,13,31,0.4,8.7%,20.8%,6.0%,2.0%,0.7,13.8%,18.9%
2025 Berlin F,L vs Vondrousova,33,40,0.8,17.0%,20.6%,30,36,0.8,17.2%,20.7%,9.8%,5.7%,0.9,13.4%,14.4%
2025 Berlin R16,W vs Gauff,17,16,1.1,15.2%,14.3%,16,15,1.1,15.8%,14.9%,9.9%,5.0%,0.3,8.9%,25.9%
2025 Indian Wells R32,L vs Pegula,9,25,0.4,9.3%,25.8%,8,22,0.4,9.0%,24.7%,4.5%,4.5%,0.7,11.3%,15.5%
2025 Dubai R64,L vs Parks,9,13,0.7,7.7%,11.1%,7,11,0.6,7.0%,11.0%,3.0%,2.0%,1.4,26.5%,18.8%
2025 Doha R64,L vs Avanesyan,45,50,0.9,18.8%,20.9%,43,45,1.0,18.9%,19.8%,10.6%,7.9%,0.7,11.7%,17.2%
2024 Tokyo R32,L vs Kenin,21,18,1.2,17.5%,15.0%,18,14,1.3,16.7%,13.0%,7.4%,9.3%,1.7,18.3%,10.8%
2024 Wuhan SF,L vs Zheng,8,22,0.4,6.3%,17.5%,8,21,0.4,7.2%,18.9%,1.8%,5.4%,1.0,21.4%,22.2%
2024 US Open R64,L vs Putintseva,32,39,0.8,19.2%,23.4%,31,38,0.8,19.1%,23.5%,12.3%,6.8%,0.9,12.0%,13.8%
2024 US Open R128,W vs Rodionova,41,32,1.3,21.7%,16.9%,36,26,1.4,20.9%,15.1%,16.3%,2.9%,0.6,8.5%,13.8%
2024 Wimbledon R16,L vs Svitolina,16,24,0.7,16.5%,24.7%,13,20,0.7,16.0%,24.7%,8.6%,7.4%,2.1,21.6%,10.3%
2024 Wimbledon R32,W vs Dart,32,47,0.7,15.3%,22.5%,32,42,0.8,16.4%,21.5%,10.3%,6.2%,0.6,9.6%,17.2%
2024 Wimbledon R64,W vs Pegula,38,34,1.1,18.4%,16.4%,34,30,1.1,18.0%,15.9%,15.3%,2.6%,0.7,11.1%,15.9%
2024 Wimbledon R128,W vs Tomova,29,40,0.7,16.8%,23.1%,24,36,0.7,15.1%,22.6%,10.1%,4.4%,0.3,5.8%,17.9%
2024 Rome R128,W vs Yuan,36,39,0.9,18.4%,19.9%,34,36,0.9,18.1%,19.1%,13.3%,4.8%,0.6,13.3%,22.4%
2024 Miami R128,W vs Baptiste,22,15,1.5,17.6%,12.0%,16,13,1.2,14.5%,11.8%,12.7%,1.8%,0.7,16.0%,24.0%
Career (43 matches),,1014,1259,0.8,16.4%,20.4%,897,1112,0.8,16.0%,19.8%,10.7%,4.9%,0.8,13.4%,17.3%
