Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),34,1383,63,1796,71,1734,84,1669,26,1733,153,508,,
2025,57,1056,70,1770,80,1704,93,1656,27,1720,90,908
2024,37,1418,59,1780,59,1725,79,1669,37,1692,53,1677
2023,36,1320,57,1790,49,1759,97,1615,46,1663,,
2022,86,708,113,1655,101,1629,137,1535,68,1599,,
2021,101,786,86,1728,81,1693,151,1519,71,1622,,
2020,153,471,147,1528,147,1489,146,1428,,,256,323
2019,150,413,235,1453,235,1419,,,,,246,307
2018,309,143,,,,,,,,,210,330
2017,759,22,,,,,,,,,1086,12
2016,,,,,,,,,,,1217,6
