Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2026 Doha R32,L vs Rybakina,22% (2/9),50% (1/2),0/2,67% (6/9),33% (2/6),1/1,0/0,0/2,0/0,0/1
2026 Australian Open R32,W vs Noskova,45% (5/11),80% (4/5),0/2,36% (4/11),50% (2/4),2/4,2/2,1/1,1/1,0/0
2026 Hobart R32,W vs Gibson,63% (5/8),80% (4/5),0/1,33% (3/9),67% (2/3),2/3,1/2,0/0,1/2,0/0
2026 Auckland F,L vs Svitolina,18% (2/11),0% (0/2),0/1,20% (2/10),50% (1/2),0/0,0/0,1/1,0/0,0/0
2025 Wimbledon R64,L vs Sonmez,42% (5/12),60% (3/5),2/5,50% (6/12),17% (1/6),3/3,0/0,0/0,0/0,0/0
2025 Berlin F,L vs Vondrousova,47% (7/15),57% (4/7),2/4,33% (5/15),0% (0/5),2/3,0/2,1/1,0/0,1/1
2025 Berlin R16,W vs Gauff,67% (6/9),67% (4/6),0/1,11% (1/9),0% (0/1),3/3,1/1,0/0,1/1,0/0
2025 Indian Wells R32,L vs Pegula,38% (3/8),33% (1/3),0/4,71% (5/7),0% (0/5),0/1,0/0,0/1,0/0,0/0
2025 Dubai R64,L vs Parks,22% (2/9),0% (0/2),0/2,56% (5/9),40% (2/5),0/0,0/0,0/1,0/0,0/1
2025 Doha R64,L vs Avanesyan,73% (11/15),64% (7/11),1/5,75% (12/16),58% (7/12),4/7,1/3,2/2,0/1,1/1
2024 Tokyo R32,L vs Kenin,11% (1/9),0% (0/1),0/3,63% (5/8),40% (2/5),0/0,0/0,1/1,0/0,1/1
2024 Wuhan SF,L vs Zheng,40% (4/10),75% (3/4),3/5,89% (8/9),38% (3/8),2/3,0/0,0/0,0/0,0/0
2024 US Open R64,L vs Putintseva,56% (5/9),60% (3/5),1/5,70% (7/10),14% (1/7),2/3,0/1,1/2,0/0,1/1
2024 US Open R128,W vs Rodionova,40% (6/15),100% (6/6),3/4,40% (6/15),33% (2/6),3/5,1/1,0/0,1/1,0/0
2024 Wimbledon R16,L vs Svitolina,13% (1/8),0% (0/1),0/3,86% (6/7),33% (2/6),0/0,0/0,0/1,0/0,0/0
2024 Wimbledon R32,W vs Dart,53% (8/15),88% (7/8),2/5,64% (9/14),33% (3/9),4/6,1/1,1/2,0/0,1/1
2024 Wimbledon R64,W vs Pegula,50% (7/14),86% (6/7),2/2,27% (4/15),25% (1/4),5/6,2/3,1/1,1/2,0/0
2024 Wimbledon R128,W vs Tomova,43% (6/14),83% (5/6),1/3,38% (5/13),40% (2/5),3/3,0/0,1/1,0/0,0/0
2024 Rome R128,W vs Yuan,69% (9/13),78% (7/9),2/2,25% (3/12),0% (0/3),4/5,0/1,0/1,0/0,0/0
2024 Miami R128,W vs Baptiste,30% (3/10),67% (2/3),0/1,9% (1/11),0% (0/1),1/2,1/1,2/2,1/1,0/0
2026 (4 matches),,35.9%,64.3%,0.0%,38.5%,46.7%,62.5%,75.0%,50.0%,66.7%,0.0%
2025 (6 matches),,50.0%,55.9%,23.8%,50.0%,29.4%,70.6%,33.3%,60.0%,50.0%,66.7%
2024 (11 matches),,40.9%,76.9%,40.0%,46.8%,29.3%,73.5%,62.5%,64.3%,75.0%,100.0%
2023 (11 matches),,48.7%,83.9%,47.8%,56.1%,20.3%,59.5%,87.5%,50.0%,100.0%,75.0%
2022 (3 matches),,38.2%,69.2%,33.3%,45.2%,14.3%,25.0%,0.0%,100.0%,-,-
Career (60 matches),,44.2%,76.9%,38.6%,50.3%,22.9%,59.7%,62.0%,57.1%,64.0%,68.0%
