Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2026 Rotterdam QF,L vs De Minaur,25% (4/16),50% (2/4),0/2,29% (5/17),60% (3/5),2/2,1/1,2/2,0/0,0/0
2026 Rotterdam R32,W vs Pavlovic,40% (4/10),75% (3/4),1/2,27% (3/11),33% (1/3),2/3,1/1,2/2,1/1,0/0
2026 Australian Open R32,L vs Djokovic,25% (4/16),50% (2/4),1/4,40% (6/15),33% (2/6),1/2,0/0,2/2,0/0,0/0
2026 Australian Open R128,W vs Nakashima,14% (3/22),67% (2/3),0/1,24% (5/21),80% (4/5),1/1,0/0,2/2,0/0,0/0
2025 Brussels R32,W vs Fonseca,25% (3/12),100% (3/3),0/2,33% (4/12),50% (2/4),2/2,0/0,1/1,0/0,0/0
2025 Davis Cup RR,L vs Cerundolo,44% (4/9),75% (3/4),1/5,60% (6/10),0% (0/6),0/3,0/1,1/2,0/0,0/1
2025 Winston-Salem F,L vs Fucsovics,36% (4/11),75% (3/4),1/4,40% (4/10),0% (0/4),2/3,0/0,3/3,0/0,2/2
2025 Kitzbuhel SF,L vs Bublik,20% (2/10),50% (1/2),0/3,67% (6/9),50% (3/6),1/1,0/0,1/1,0/0,0/0
2025 Indian Wells R32,L vs Cerundolo,40% (4/10),25% (1/4),0/3,44% (4/9),25% (1/4),1/1,0/0,0/0,0/0,0/0
2025 Indian Wells R64,W vs Djokovic,42% (5/12),100% (5/5),1/2,17% (2/12),0% (0/2),5/5,2/2,1/1,1/1,0/0
2025 Doha R16,L vs De Minaur,20% (2/10),0% (0/2),0/2,40% (4/10),50% (2/4),0/0,0/0,1/1,0/0,1/1
2025 Rotterdam R32,L vs Alcaraz,43% (6/14),50% (3/6),1/4,43% (6/14),33% (2/6),2/3,1/2,1/1,0/0,0/0
2025 Montpellier R32,L vs Griekspoor,45% (5/11),40% (2/5),1/3,40% (4/10),0% (0/4),2/2,0/0,2/3,0/0,0/0
2025 Australian Open R128,L vs De Minaur,27% (4/15),25% (1/4),0/5,57% (8/14),38% (3/8),1/1,0/0,1/1,0/0,0/0
2024 Davis Cup RR,L vs Berrettini,0% (0/9),- (0/0),0/3,33% (3/9),0% (0/3),0/0,0/0,0/0,0/0,0/0
2024 Davis Cup RR,W vs Altmaier,40% (6/15),67% (4/6),0/2,38% (6/16),67% (4/6),3/4,2/2,2/2,1/1,0/0
2024 Davis Cup RR,L vs Berrettini,21% (3/14),67% (2/3),0/1,40% (6/15),50% (3/6),1/2,1/1,1/3,0/0,1/2
2024 Davis Cup RR,L vs Fonseca,0% (0/11),- (0/0),0/0,18% (2/11),50% (1/2),0/0,0/0,2/3,0/0,2/2
2024 Davis Cup RR,W vs Collignon,25% (3/12),67% (2/3),1/1,25% (3/12),67% (2/3),1/1,0/0,0/0,0/0,0/0
2024 US Open R32,L vs Draper,50% (7/14),14% (1/7),0/5,46% (6/13),17% (1/6),0/1,0/0,1/1,0/0,0/0
2026 (4 matches),,23.4%,60.0%,22.2%,29.7%,52.6%,75.0%,100.0%,100.0%,100.0%,-
2025 (10 matches),,34.2%,56.4%,15.2%,43.6%,27.1%,76.2%,60.0%,85.7%,100.0%,75.0%
2024 (19 matches),,31.0%,57.3%,15.9%,34.3%,35.7%,72.5%,87.5%,68.8%,100.0%,81.8%
2023 (19 matches),,32.7%,59.6%,8.3%,38.9%,32.4%,79.5%,75.0%,73.7%,66.7%,71.4%
2022 (25 matches),,35.3%,60.2%,14.7%,34.5%,32.2%,78.1%,87.0%,78.3%,88.9%,75.0%
Career (144 matches),,35.5%,65.6%,14.8%,33.9%,32.5%,79.0%,87.3%,75.2%,91.7%,69.5%
