Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
6,Ugo Humbert [FRA],0,6,0.0%,2,0,2,0.0%,2017,2026,5,0.79,10.9%,5.0%,60.2%,70.6%,39.8%,58.4%,33.0%,48.6%,42.1%
6,Casper Ruud [NOR],3,3,50.0%,2,1,1,50.0%,2021,2024,6,0.92,6.5%,3.4%,62.4%,69.2%,47.0%,60.8%,36.2%,71.7%,40.0%
5,Christopher Oconnell [AUS],2,3,40.0%,4,1,3,25.0%,2019,2025,4,1.12,10.0%,3.8%,65.1%,68.1%,49.5%,61.6%,43.0%,41.7%,42.1%
5,Mikael Ymer [SWE],2,3,40.0%,0,0,0,-,2017,2025,4,1.13,5.3%,5.7%,64.5%,65.9%,53.0%,61.3%,43.8%,46.2%,50.0%
5,Alejandro Davidovich Fokina [ESP],1,4,20.0%,1,0,1,0.0%,2021,2025,5,0.90,5.3%,6.3%,60.3%,67.4%,43.3%,57.8%,38.0%,57.9%,37.3%
5,Tallon Griekspoor [NED],2,3,40.0%,1,1,0,100.0%,2019,2025,5,0.99,6.5%,6.8%,58.0%,73.0%,44.2%,60.9%,38.7%,39.1%,41.7%
5,Matteo Berrettini [ITA],0,5,0.0%,1,0,1,0.0%,2021,2024,5,0.77,5.4%,3.6%,61.8%,69.3%,47.0%,60.8%,30.3%,67.4%,29.4%
5,Liam Broady [GBR],3,2,60.0%,2,0,2,0.0%,2019,2024,3,1.24,9.3%,7.4%,59.3%,80.6%,47.3%,67.0%,40.7%,63.6%,26.2%
5,Adrian Mannarino [FRA],4,1,80.0%,1,1,0,100.0%,2022,2024,5,1.07,8.5%,6.0%,64.1%,69.3%,49.2%,62.1%,40.7%,65.7%,46.9%
5,Tomas Machac [CZE],3,2,60.0%,2,2,0,100.0%,2019,2022,4,0.94,9.1%,6.1%,56.9%,71.4%,42.3%,58.8%,38.7%,54.5%,37.5%
5,Igor Sijsling [NED],2,3,40.0%,2,1,1,50.0%,2018,2019,0,,,,,,,,,,
4,Juan Manuel Cerundolo [ARG],0,4,0.0%,5,2,3,40.0%,2021,2026,4,0.97,4.5%,4.0%,64.1%,69.5%,39.0%,58.6%,40.0%,47.4%,45.5%
4,Alex De Minaur [AUS],0,4,0.0%,1,0,1,0.0%,2022,2026,3,0.76,6.3%,6.7%,52.8%,69.3%,48.5%,59.5%,30.8%,55.0%,18.8%
4,Jan Lennard Struff [GER],2,2,50.0%,1,0,1,0.0%,2022,2026,4,1.02,7.2%,4.5%,64.5%,72.2%,42.9%,61.8%,39.1%,68.8%,44.8%
4,Alexander Bublik [KAZ],2,2,50.0%,0,0,0,-,2022,2026,3,0.85,7.5%,5.5%,64.2%,71.3%,38.9%,59.7%,34.2%,58.8%,33.3%
