Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
3,Elvina Kalieva [USA],3,0,100.0%,0,0,0,-,2022,2025,1,1.51,7.4%,7.4%,51.9%,71.4%,57.7%,64.8%,53.1%,83.3%,71.4%
3,Iryna Shymanovich [BLR],3,0,100.0%,2,1,1,50.0%,2024,2025,3,1.14,3.6%,9.7%,50.4%,73.6%,43.5%,58.6%,47.3%,54.5%,45.9%
3,Emiliana Arango [COL],0,3,0.0%,1,0,1,0.0%,2025,2025,3,0.85,1.6%,4.8%,61.0%,50.9%,37.0%,45.5%,46.4%,37.5%,54.2%
3,Antonia Ruzic [CRO],3,0,100.0%,2,2,0,100.0%,2024,2025,3,1.14,2.7%,8.1%,70.0%,63.5%,37.1%,55.6%,50.7%,56.4%,48.6%
3,Elsa Jacquemot [FRA],1,2,33.3%,1,0,1,0.0%,2024,2025,2,1.03,0.0%,7.9%,62.4%,60.2%,43.7%,54.0%,47.3%,58.3%,68.8%
3,Arianne Hartono [NED],0,3,0.0%,0,0,0,-,2019,2022,0,,,,,,,,,,
2,Ella Seidel [GER],1,1,50.0%,0,0,0,-,2024,2026,1,0.87,7.8%,6.5%,54.5%,69.0%,37.1%,54.5%,39.6%,42.9%,12.5%
2,Priscilla Hon [AUS],0,2,0.0%,0,0,0,-,2022,2026,2,0.89,3.1%,7.8%,59.4%,56.6%,48.1%,53.1%,41.6%,37.5%,46.7%
2,Varvara Lepchenko [USA],1,1,50.0%,2,1,1,50.0%,2024,2025,2,1.10,1.2%,4.3%,64.0%,67.6%,49.2%,61.0%,42.9%,50.0%,69.2%
2,Hanne Vandewinkel [BEL],0,2,0.0%,0,0,0,-,2025,2025,2,0.64,2.7%,9.0%,51.4%,66.7%,42.6%,55.0%,28.9%,33.3%,33.3%
2,Madison Brengle [USA],2,0,100.0%,0,0,0,-,2023,2025,1,1.55,3.1%,12.5%,45.3%,75.9%,34.3%,53.1%,72.5%,80.0%,70.0%
2,Polina Kudermetova [UZB],1,1,50.0%,0,0,0,-,2022,2025,1,1.02,2.6%,12.3%,35.1%,67.5%,40.5%,50.0%,51.1%,46.7%,61.5%
2,Jelena Ostapenko [LAT],2,0,100.0%,2,1,1,50.0%,2024,2025,2,1.19,5.5%,11.4%,57.1%,68.8%,46.8%,59.4%,48.2%,52.6%,54.2%
2,Tamara Korpatsch [GER],1,1,50.0%,0,0,0,-,2025,2025,2,0.97,0.9%,2.6%,63.8%,60.8%,38.1%,52.6%,45.8%,55.0%,53.8%
2,Camila Osorio [COL],1,1,50.0%,0,0,0,-,2024,2025,2,1.00,1.1%,12.9%,52.7%,51.0%,34.1%,43.0%,56.7%,31.3%,54.5%
