Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2025 Tampico 125 R32,W vs Smith,1.00,1.43,46.3,4.4,0.0%,60.0%,5.6%,66.7%,51.5%,53.3%
2025 Charleston R64,L vs Sakkari,0.97,0.71,47.6,3.5,0.0%,41.4%,7.4%,40.7%,40.7%,45.8%
2024 Guadalajara R16,W vs Ostapenko,0.97,1.09,89.0,18.4,3.2%,57.1%,4.8%,51.6%,54.8%,46.6%
2024 Wimbledon R128,L vs Siniakova,1.00,0.75,55.1,2.5,3.8%,50.9%,0.0%,52.9%,48.5%,22.6%
2023 BJK Cup Finals F,W vs Trevisan,1.03,1.32,50.3,3.0,3.0%,60.6%,3.3%,56.7%,64.1%,42.1%
2022 Granby R32,W vs Fourlis,0.93,1.16,58.5,4.1,2.3%,69.8%,0.0%,46.2%,55.6%,48.0%
2025 (2 matches),,0.99,1.03,46.9,3.9,0.0%,52.2%,6.3%,55.6%,46.7%,50.0%
2024 (2 matches),,0.99,0.97,75.2,4.5,3.4%,54.3%,2.7%,52.2%,52.6%,38.2%
2023 (1 matches),,1.03,1.32,50.3,3.0,3.0%,60.6%,3.3%,56.7%,64.1%,42.1%
2022 (1 matches),,0.93,1.16,58.5,4.1,2.3%,69.8%,0.0%,46.2%,55.6%,48.0%
Career (6 matches),,0.99,1.07,61.5,3.9,2.3%,57.1%,3.3%,52.7%,53.6%,43.7%
