Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2025 Tampico 125 R32,W vs Smith,55% (6/11),100% (6/6),1/2,25% (3/12),33% (1/3),5/6,2/2,1/1,1/1,0/0
2025 Charleston R64,L vs Sakkari,33% (3/9),100% (3/3),1/6,88% (7/8),14% (1/7),2/3,0/0,0/0,0/0,0/0
2024 Guadalajara R16,W vs Ostapenko,59% (10/17),80% (8/10),3/7,56% (9/16),22% (2/9),3/6,0/1,1/1,0/1,1/1
2024 Wimbledon R128,L vs Siniakova,44% (4/9),25% (1/4),1/4,67% (6/9),33% (2/6),1/1,0/0,1/1,0/0,0/0
2023 BJK Cup Finals F,W vs Trevisan,70% (7/10),86% (6/7),3/4,36% (4/11),0% (0/4),4/5,1/1,0/0,1/1,0/0
2022 Granby R32,W vs Fourlis,77% (10/13),70% (7/10),2/5,43% (6/14),17% (1/6),4/7,2/2,1/1,1/1,0/0
2025 (2 matches),,45.0%,100.0%,25.0%,50.0%,20.0%,77.8%,100.0%,100.0%,100.0%,-
2024 (2 matches),,53.8%,64.3%,36.4%,60.0%,26.7%,57.1%,0.0%,100.0%,0.0%,100.0%
2023 (1 matches),,70.0%,85.7%,75.0%,36.4%,0.0%,80.0%,100.0%,-,100.0%,-
2022 (1 matches),,76.9%,70.0%,40.0%,42.9%,16.7%,57.1%,100.0%,100.0%,100.0%,-
Career (6 matches),,58.0%,77.5%,39.3%,50.0%,20.0%,67.9%,83.3%,100.0%,75.0%,100.0%
