Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,1,0,1,0.0%,0-2,0.0%,5-12,29.4%,0-0,-,1,50.0%,11.1%,0.0%,13.5%,44.2%,60.9%,41.4%,50.0%,32.8%,40.9%,0.66,R32 (Canberra 125)
2025,25,16,9,64.0%,37-21,63.8%,289-227,56.0%,2-1,66.7%,25,67.0%,44.4%,2.9%,6.6%,57.6%,66.3%,45.6%,57.5%,47.4%,52.6%,1.12,W (W100 Irapuato)
2024,18,10,8,55.6%,24-19,55.8%,208-195,51.6%,4-4,50.0%,11,56.7%,39.8%,1.9%,8.9%,59.4%,61.6%,41.8%,53.5%,45.5%,49.7%,0.98,W (Tampico 125)
2023,28,23,5,82.1%,47-12,79.7%,330-214,60.7%,2-0,100.0%,0,,,,,,,,,,,,W (3x)
2022,34,18,16,52.9%,42-36,53.8%,367-324,53.1%,2-3,40.0%,1,33.3%,33.3%,3.8%,9.4%,45.3%,45.8%,41.4%,43.4%,41.2%,42.3%,0.73,SF (2x)
2021,7,2,5,28.6%,9-10,47.4%,86-90,48.9%,0-0,-,0,,,,,,,,,,,,R16 (2x)
2019,1,0,1,0.0%,0-2,0.0%,7-13,35.0%,0-1,0.0%,0,,,,,,,,,,,,R32 (W60 Saguenay)
Career,114,69,45,60.5%,159-102,60.9%,1292-1075,54.6%,10-9,52.6%,38,62.6%,41.9%,2.5%,7.5%,57.7%,64.3%,44.1%,55.8%,46.4%,51.2%,1.05,
