Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2023 US Open R128,L vs Vondrousova,43% (3/7),67% (2/3),2/5,88% (7/8),0% (0/7),0/2,0/0,0/2,0/0,0/1
2019 W60 Concord MA R32,L vs Kalinina,13% (1/8),100% (1/1),0/4,63% (5/8),0% (0/5),0/1,0/0,1/2,0/0,1/1
2019 W60 Berkeley CA R16,W vs Shimizu,86% (12/14),75% (9/12),4/5,43% (6/14),17% (1/6),5/8,1/2,0/0,1/1,0/0
2019 W25 Daegu SF,W vs Osaka,70% (7/10),71% (5/7),2/3,40% (4/10),25% (1/4),2/5,2/3,0/0,1/1,0/0
2019 W25 Daegu QF,W vs You,70% (7/10),100% (7/7),3/4,78% (7/9),43% (3/7),3/6,1/2,0/0,0/1,0/0
2019 W25 Incheon F,W vs Gasanova,86% (6/7),100% (6/6),1/2,50% (4/8),50% (2/4),5/6,2/2,0/0,1/1,0/0
2019 W80 Gifu R16,L vs Omae,50% (6/12),67% (4/6),2/4,50% (6/12),17% (1/6),3/4,1/1,0/1,0/0,0/0
2019 W80 Gifu R32,W vs Broady,45% (5/11),100% (5/5),2/3,27% (3/11),0% (0/3),2/3,0/0,1/1,0/0,0/0
2019 W25 Osaka F,W vs Wang,53% (8/15),88% (7/8),2/5,53% (8/15),25% (2/8),2/5,0/0,0/1,0/0,0/0
2019 W25 Osaka SF,W vs Omae,100% (7/7),71% (5/7),0/1,13% (1/8),0% (0/1),4/5,2/2,0/0,1/1,0/0
2019 W25 Osaka QF,W vs Sema,88% (7/8),100% (7/7),3/3,38% (3/8),0% (0/3),3/5,0/1,0/0,0/1,0/0
2019 W25 Osaka R16,W vs Snigur,88% (7/8),86% (6/7),1/2,38% (3/8),33% (1/3),3/4,0/0,0/0,0/0,0/0
2019 W25 Osaka R32,W vs Imanishi,56% (5/9),100% (5/5),2/3,30% (3/10),0% (0/3),3/5,2/2,0/0,1/1,0/0
2019 W25 Kashiwa R16,W vs Kim,71% (5/7),100% (5/5),1/1,13% (1/8),0% (0/1),4/5,2/2,0/0,1/1,0/0
2019 W25 Kashiwa R32,W vs Miyamoto,56% (5/9),100% (5/5),2/3,40% (4/10),25% (1/4),4/5,2/2,0/0,1/1,0/0
2019 W25 Kofu QF,L vs Kobori,67% (10/15),100% (10/10),6/10,75% (12/16),0% (0/12),4/9,0/1,0/2,0/1,0/1
2019 W25 Kofu R32,W vs Muramatsu,58% (7/12),100% (7/7),3/5,46% (6/13),17% (1/6),5/7,2/3,0/0,1/1,0/0
2019 W25 Yokohama SF,L vs Ruse,25% (3/12),33% (1/3),0/3,50% (6/12),50% (3/6),1/1,0/0,0/0,0/0,0/0
2019 W25 Yokohama QF,W vs In Albon,43% (6/14),67% (4/6),1/3,20% (3/15),0% (0/3),2/3,1/1,0/0,1/1,0/0
2019 W25 Yokohama R16,W vs Omae,75% (6/8),100% (6/6),2/2,38% (3/8),33% (1/3),2/4,0/0,0/0,0/0,0/0
2023 (1 matches),,42.9%,66.7%,40.0%,87.5%,0.0%,0.0%,-,0.0%,-,0.0%
2019 (27 matches),,57.7%,86.0%,49.5%,44.5%,20.6%,62.4%,71.9%,30.0%,75.0%,40.0%
2018 (2 matches),,60.9%,78.6%,37.5%,52.2%,25.0%,72.7%,75.0%,50.0%,50.0%,-
2017 (24 matches),,64.7%,82.7%,52.8%,50.6%,18.6%,58.7%,56.5%,57.1%,38.5%,44.4%
2016 (27 matches),,51.0%,84.5%,40.2%,51.3%,19.4%,56.9%,65.2%,42.3%,66.7%,30.0%
Career (102 matches),,57.5%,83.9%,46.7%,49.6%,20.9%,61.4%,65.0%,45.6%,62.2%,39.3%
