Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2024 Wimbledon R128,L vs Seyboth Wild,65.0%,54.8%,3.1%,4/1,2.37,2.5%,64.4%,49.2%,2.0%,2.26,4.5%,75.0%,64.1%,5.8%,2.50,0.0%
2022 US Open Q3,L vs Brouwer,77.3%,50.0%,4.5%,3/1,2.30,18.1%,77.0%,53.2%,1.6%,2.34,26.0%,84.0%,42.9%,12.0%,2.23,6.1%
2022 Wimbledon R128,L vs Kyrgios,51.9%,46.4%,5.6%,7/2,2.66,21.6%,50.5%,50.0%,3.7%,2.60,29.4%,68.2%,40.0%,11.4%,2.76,5.9%
2022 Roland Garros Q1,L vs Eubanks,67.8%,53.8%,4.3%,4/1,2.53,47.1%,64.1%,48.0%,5.1%,2.49,61.7%,77.8%,64.3%,2.8%,2.62,14.3%
Career (4 matches),,63.6%,51.5%,4.4%,78.3%,2.46,19.3%,62.2%,50.0%,3.2%,2.43,28.0%,75.2%,54.2%,7.6%,2.52,4.9%
