Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2024 Wimbledon R128,L vs Seyboth Wild,56% (20/36),50% (7/14),2/3,0/1,74% (14/19),7/10,5/6,57% (4/7),29% (2/7)
2022 Wimbledon R128,L vs Kyrgios,68% (21/31),15% (2/13),2/2,0/0,17% (1/6),5/8,1/2,80% (4/5),60% (3/5)
2019 M25 Chiswick R16,W vs Poullain,53% (8/15),44% (4/9),2/2,1/1,50% (2/4),0/0,0/0,- (0/0),- (0/0)
2019 M25 Roehampton R32,W vs Modica,77% (10/13),50% (2/4),2/2,1/1,0% (0/1),3/3,0/0,57% (4/7),57% (4/7)
2019 Wimbledon R128,L vs Sousa,47% (8/17),67% (2/3),1/2,0/0,43% (6/14),2/5,2/3,78% (7/9),33% (3/9)
2019 Ilkley CH R16,L vs Novak,50% (5/10),0% (0/1),0/0,0/0,63% (5/8),0/2,0/1,- (0/0),- (0/0)
2019 Ilkley CH R32,W vs Monteiro,57% (13/23),50% (3/6),2/6,1/3,50% (2/4),1/2,0/0,- (0/0),- (0/0)
2024 (1 matches),,55.6%,50.0%,66.7%,0.0%,73.7%,70.0%,83.3%,57.1%,28.6%
2022 (1 matches),,67.7%,15.4%,100.0%,-,16.7%,62.5%,50.0%,80.0%,60.0%
2019 (5 matches),,56.4%,47.8%,58.3%,60.0%,48.4%,50.0%,50.0%,68.8%,43.8%
Career (7 matches),,58.6%,40.0%,64.7%,50.0%,53.6%,60.0%,66.7%,67.9%,42.9%
