Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2024 Wimbledon R128,L vs Seyboth Wild,32% (8/25),88% (7/8),0/5,40% (10/25),50% (5/10),5/6,1/1,3/3,0/0,1/1
2022 Wimbledon R128,L vs Kyrgios,27% (7/26),29% (2/7),0/4,19% (5/26),0% (0/5),2/2,1/1,2/3,0/0,2/3
2019 M25 Chiswick R16,W vs Poullain,50% (5/10),80% (4/5),2/2,30% (3/10),33% (1/3),4/4,2/2,0/0,1/1,0/0
2019 M25 Roehampton R32,W vs Modica,18% (2/11),100% (2/2),0/1,9% (1/11),0% (0/1),2/2,1/1,2/2,0/0,0/0
2019 Wimbledon R128,L vs Sousa,17% (3/18),67% (2/3),1/7,56% (9/16),11% (1/9),1/2,0/0,0/1,0/0,0/0
2019 Ilkley CH R16,L vs Novak,11% (1/9),0% (0/1),0/3,50% (4/8),25% (1/4),0/0,0/0,1/1,0/0,0/0
2019 Ilkley CH R32,W vs Monteiro,31% (4/13),75% (3/4),0/1,25% (4/16),50% (2/4),2/3,2/2,1/1,1/1,0/0
2024 (1 matches),,32.0%,87.5%,0.0%,40.0%,50.0%,83.3%,100.0%,100.0%,-,100.0%
2022 (1 matches),,26.9%,28.6%,0.0%,19.2%,0.0%,100.0%,100.0%,66.7%,-,66.7%
2019 (5 matches),,24.6%,73.3%,21.4%,34.4%,23.8%,81.8%,100.0%,80.0%,100.0%,-
Career (7 matches),,26.8%,66.7%,13.0%,32.1%,27.8%,84.2%,100.0%,81.8%,100.0%,75.0%
