Match,Result,Unret%,<=3 W%,RiP W%,SvImpact,1st: Unret%,<=3 W%,RiP W%,SvImpact,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,2ndAgg
2024 Wimbledon R128,L vs Seyboth Wild,28.2%,39.8%,49.2%,34.8%,34.6%,51.9%,51.5%,46.2%,43.5%,32.8%,28.6%,21.7%,26.1%,46.3%,78
2022 US Open Q3,L vs Brouwer,21.5%,31.4%,47.7%,28.8%,29.7%,40.5%,55.8%,41.6%,41.7%,26.3%,30.0%,10.5%,21.1%,35.3%,-24
2022 Wimbledon R128,L vs Kyrgios,30.1%,39.1%,53.9%,35.9%,32.7%,44.6%,55.9%,41.6%,21.3%,18.5%,0.0%,29.2%,33.3%,50.0%,114
2022 Roland Garros Q1,L vs Eubanks,36.0%,46.8%,54.4%,42.7%,35.6%,49.3%,53.2%,45.8%,38.5%,55.3%,100.0%,40.0%,45.7%,57.1%,40
Career (4 matches),,28.8%,39.2%,51.1%,35.4%,33.2%,46.9%,54.0%,43.8%,35.5%,33.0%,30.0%,24.7%,30.5%,46.2%,109
