Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2024 Wimbledon R128,L vs Seyboth Wild,0.87,0.90,47.1,35.0,7.5%,63.4%,3.4%,59.1%,36.9%,43.4%
2022 Wimbledon R128,L vs Kyrgios,0.99,0.88,63.8,4.2,2.4%,66.3%,4.1%,64.4%,31.8%,29.9%
2019 M25 Chiswick R16,W vs Poullain,1.35,1.61,43.2,2.1,-,65.6%,-,58.6%,48.5%,41.4%
2019 M25 Roehampton R32,W vs Modica,1.03,1.66,51.8,2.1,-,78.1%,-,73.3%,52.6%,23.5%
2019 Wimbledon R128,L vs Sousa,1.08,0.72,36.6,2.1,1.6%,54.8%,1.8%,50.9%,33.3%,29.1%
2019 Ilkley CH R16,L vs Novak,0.84,0.41,31.3,2.0,-,46.7%,-,60.7%,28.0%,17.4%
2019 Ilkley CH R32,W vs Monteiro,1.18,1.22,62.4,4.0,-,70.0%,-,57.8%,36.6%,37.8%
2024 (1 matches),,0.87,0.90,47.1,35.0,7.5%,63.4%,3.4%,59.1%,36.9%,43.4%
2022 (1 matches),,0.99,0.88,63.8,4.2,2.4%,66.3%,4.1%,64.4%,31.8%,29.9%
2019 (5 matches),,1.11,1.00,45.4,2.3,0.5%,62.6%,0.5%,58.8%,39.7%,30.3%
Career (7 matches),,1.03,0.95,49.9,2.8,2.6%,63.6%,2.0%,60.1%,37.2%,33.2%
