Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,18,10,8,55.6%,21-18,53.8%,202-185,52.2%,1-5,16.7%,18,82.1%,22.8%,5.1%,3.1%,63.0%,72.7%,50.7%,64.5%,37.4%,50.6%,1.05,F (Bengaluru)
2025,46,23,23,50.0%,50-52,49.0%,487-492,49.7%,6-12,33.3%,45,72.6%,27.6%,2.8%,4.3%,60.5%,64.9%,51.9%,59.8%,40.0%,49.9%,0.99,W (Todi)
2024,38,23,15,60.5%,50-38,56.8%,451-415,52.1%,8-7,53.3%,37,71.8%,32.2%,3.0%,5.2%,58.6%,67.4%,50.4%,60.3%,42.7%,51.4%,1.08,W (Augsburg)
2023,27,14,13,51.9%,30-32,48.4%,299-300,49.9%,3-4,42.9%,27,70.6%,29.9%,1.7%,3.2%,71.4%,63.2%,51.2%,59.8%,41.7%,50.4%,1.04,F (Concepcion)
2022,58,30,28,51.7%,68-68,50.0%,661-668,49.7%,12-16,42.9%,58,69.4%,30.9%,0.6%,1.4%,77.7%,60.7%,49.8%,58.3%,41.4%,49.9%,0.99,W (Parma)
2021,36,20,16,55.6%,46-43,51.7%,433-435,49.9%,10-7,58.8%,36,66.6%,32.9%,1.1%,2.5%,73.1%,60.0%,50.3%,57.3%,42.2%,49.8%,0.99,F (Almaty 1)
2019,4,1,3,25.0%,2-6,25.0%,30-41,42.3%,0-0,-,4,65.7%,19.4%,0.4%,5.3%,71.2%,57.1%,52.3%,55.8%,38.3%,46.9%,0.87,R32 (Shymkent)
2018,1,0,1,0.0%,0-2,0.0%,1-12,7.7%,0-0,-,1,0.0%,16.7%,2.4%,16.7%,54.8%,39.1%,10.5%,26.2%,41.9%,34.1%,0.57,R32 (Almaty)
Career,228,121,107,53.1%,267-259,50.8%,2564-2548,50.2%,40-51,44.0%,226,70.8%,29.9%,2.0%,3.2%,68.5%,63.2%,50.6%,59.3%,41.2%,50.2%,1.01,
