Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
30-Mar-2026,Marrakech,Clay,R32,202,67,(Q) Skatov vs Camilo Ugo Carabelli [ARG],,,,,,,,,
30-Mar-2026,Marrakech,Clay,Q2,202,144,Skatov d. (6) Moez Echargui [TUN],6-3 6-3,1.81,10.4%,4.2%,56.3%,85.2%,61.9%,0/0,1:32
30-Mar-2026,Marrakech,Clay,Q1,202,130,Skatov d. (3) Andrea Pellegrino [ITA],3-6 4-1 RET,1.06,7.7%,5.1%,59.0%,69.6%,62.5%,2/3,1:02
23-Mar-2026,Alicante CH,Clay,R32,195,86,(1) Sebastian Ofner [AUT] d. Skatov,6-3 6-4,0.79,0.0%,9.7%,56.5%,51.4%,22.2%,5/12,1:31
02-Mar-2026,Thionville CH,Hard,R32,191,199,Roman Safiullin [RUS] d. Skatov,7-6(3) 6-3,0.82,2.7%,4.0%,54.7%,61.0%,47.1%,3/7,1:58
23-Feb-2026,Lugano CH,Hard,R16,192,230,Matej Dodig [CRO] d. (7) Skatov,6-3 4-6 6-4,0.85,9.8%,3.3%,73.9%,75.0%,37.5%,5/7,2:18
23-Feb-2026,Lugano CH,Hard,R32,192,247,(7) Skatov d. Tom Gentzsch [GER],6-3 7-5,1.65,12.1%,3.4%,72.4%,83.3%,62.5%,1/1,1:26
16-Feb-2026,Lille CH,Hard,R16,195,120,(6) Titouan Droguet [FRA] d. Skatov,7-6(6) 6-2,0.86,4.8%,1.6%,62.9%,69.2%,52.2%,0/2,1:50
16-Feb-2026,Lille CH,Hard,R32,195,294,Skatov d. (Q) Calvin Hemery [FRA],6-1 6-3,1.44,0.0%,1.8%,62.5%,77.1%,47.6%,6/6,1:19
09-Feb-2026,Pau CH,Hard,R32,191,402,(WC) Arthur Bouquier [FRA] d. Skatov,4-6 6-4 7-6(5),0.86,1.7%,3.4%,59.8%,64.3%,55.3%,7/9,2:54
19-Jan-2026,Phan Thiet 1 CH,Hard,R16,183,314,(WC) Lilian Marmousez [FRA] d. (3) Skatov,6-4 6-4,0.81,1.8%,7.3%,60.0%,69.7%,36.4%,1/5,1:37
19-Jan-2026,Phan Thiet 1 CH,Hard,R32,183,298,(3) Skatov d. Marat Sharipov [RUS],6-7(7) 7-6(5) 4-4 RET,0.90,5.1%,4.2%,61.0%,65.3%,43.5%,1/5,3:10
12-Jan-2026,Nonthaburi 2 CH,Hard,SF,195,373,Pol Martin Tiffon [ESP] d. (2) Skatov,6-2 6-4,0.61,7.8%,3.9%,54.9%,60.7%,56.5%,1/4,1:23
12-Jan-2026,Nonthaburi 2 CH,Hard,QF,195,288,(2) Skatov d. Florent Bax [FRA],6-2 6-4,3.33,7.3%,0.0%,58.5%,91.7%,82.4%,0/0,1:20
12-Jan-2026,Nonthaburi 2 CH,Hard,R16,195,413,(2) Skatov d. (WC) Kasidit Samrej [THA],6-4 6-2,1.86,11.4%,2.3%,63.6%,78.6%,75.0%,0/1,1:14
12-Jan-2026,Nonthaburi 2 CH,Hard,R32,195,331,(2) Skatov d. Duje Ajdukovic [CRO],6-3 3-6 6-4,1.17,6.2%,2.5%,54.3%,77.3%,45.9%,0/3,2:19
05-Jan-2026,Bengaluru CH,Hard,F,235,96,(1) Pedro Martinez [ESP] d. (6) Skatov,7-6(5) 6-3,0.58,7.9%,1.3%,71.1%,74.1%,45.5%,4/6,1:56
05-Jan-2026,Bengaluru CH,Hard,SF,235,167,(6) Skatov d. (2) Harold Mayot [FRA],6-4 6-3,1.43,5.3%,1.8%,84.2%,81.3%,33.3%,2/2,1:14
05-Jan-2026,Bengaluru CH,Hard,QF,235,441,(6) Skatov d. Jonas Forejtek [CZE],6-4 6-2,1.48,1.6%,1.6%,68.3%,76.7%,55.0%,5/5,1:27
05-Jan-2026,Bengaluru CH,Hard,R16,235,774,(6) Skatov d. (Q) Mitsuki Wei Kang Leong [MAS],6-3 7-5,1.46,5.8%,0.0%,51.9%,77.8%,64.0%,2/3,1:32
05-Jan-2026,Bengaluru CH,Hard,R32,235,427,(6) Skatov d. Neil Oberleitner [AUT],6-3 6-3,3.28,2.4%,0.0%,63.4%,92.3%,80.0%,0/0,1:01
