Year,ATP Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: ATP Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),202,292,270,1496,260,1456,217,1489,187,1460,,,,
2025,237,238,278,1487,285,1432,214,1488,189,1456,,,,
2024,191,299,159,1609,161,1548,146,1575,148,1510,,,,
2023,222,285,269,1474,231,1466,243,1440,221,1389,,,,
2022,142,387,210,1533,212,1480,193,1512,,,,,,
2021,257,238,219,1529,256,1422,191,1505,,,,,,
2020,445,83,,,,,,,,,1319,13,,
2019,584,41,,,,,,,,,1422,9,,
