Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2026 Australian Open R128,W vs Sierra,0.0%,-,2.9%,66.7%,15.2%,26.3%,100.0%,11.5%,66.7%,0.8%,0.0%,-26,44
2025 BJK Cup Finals RR,L vs Boulter,0.0%,-,4.3%,75.0%,16.3%,16.7%,0.0%,2.9%,25.0%,0.8%,0.0%,-85,-28
2025 Madrid QF,L vs Svitolina,0.0%,-,5.9%,40.0%,15.6%,21.4%,0.0%,6.7%,16.7%,0.0%,-,-62,-17
2025 Madrid R32,W vs Pegula,0.0%,-,5.5%,71.4%,14.3%,20.0%,0.0%,2.9%,10.0%,0.9%,100.0%,-2,30
2025 Indian Wells R64,L vs Gauff,0.0%,-,6.4%,53.3%,11.2%,37.5%,0.0%,3.4%,11.1%,0.9%,25.0%,-64,-58
2025 Indian Wells R128,W vs Raducanu,0.0%,-,3.5%,50.0%,11.3%,14.8%,0.0%,6.8%,22.2%,1.6%,75.0%,-58,-52
2025 Australian Open R64,L vs Andreeva,2.0%,100.0%,4.7%,80.0%,14.3%,0.0%,0.0%,4.0%,0.0%,0.7%,0.0%,-109,-85
2024 BJK Cup Finals RR,L vs Paolini,0.0%,-,4.4%,60.0%,12.9%,27.3%,0.0%,2.4%,10.0%,1.1%,50.0%,4,42
2024 Tokyo R16,L vs Zheng,0.0%,-,3.7%,50.0%,9.6%,20.0%,0.0%,0.0%,0.0%,0.0%,-,-145,-82
2024 Beijing R64,L vs Linette,0.0%,-,5.0%,60.0%,11.4%,10.8%,44.4%,4.2%,19.2%,0.2%,0.0%,-100,-74
2024 Beijing R128,W vs Shi,0.0%,-,5.8%,57.1%,11.9%,16.3%,28.6%,3.6%,0.0%,0.4%,100.0%,-37,-17
2024 Roland Garros R64,L vs Sabalenka,0.0%,-,6.0%,66.7%,13.9%,16.7%,0.0%,7.3%,40.0%,0.0%,-,-75,-40
2022 US Open Q1,L vs Jacquemot,0.0%,-,20.7%,67.9%,17.4%,22.4%,10.0%,8.8%,28.0%,0.4%,100.0%,96,51
2022 Roland Garros Q2,L vs Von Deichmann,0.0%,-,13.3%,62.5%,19.0%,15.9%,4.5%,8.6%,11.8%,2.3%,0.0%,22,-5
Last 52 Weeks (4 matches),,0.0%,-,4.6%,63.2%,15.2%,21.3%,20.0%,5.0%,21.7%,0.7%,50.0%,-37,10
Career (14 matches),,0.2%,100.0%,7.8%,63.7%,14.2%,19.6%,13.0%,5.2%,18.2%,0.8%,33.3%,-36,-24
