Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,4,Hard,7,3,4,42.9%,2,1,1,50.0%,2023,2026,R64,7,1.01,3.7%,5.4%,56.5%,67.6%,42.6%,56.7%,43.9%,47.3%,50.8%
Roland Garros,4,Clay,12,8,4,66.7%,2,1,1,50.0%,2022,2025,R64,12,1.07,2.6%,6.3%,71.6%,59.3%,47.3%,55.9%,47.1%,47.4%,50.5%
Wimbledon,4,Grass,5,1,4,20.0%,3,2,1,66.7%,2022,2025,R128,5,0.73,3.0%,6.7%,60.9%,62.7%,43.8%,55.3%,32.5%,58.5%,34.5%
US Open,4,Hard,10,6,4,60.0%,4,3,1,75.0%,2022,2025,R64,10,1.01,4.0%,6.3%,57.3%,66.4%,48.5%,58.7%,41.8%,58.6%,46.8%
Olympics,1,,1,0,1,0.0%,0,0,0,-,2024,2024,R64,1,0.68,2.3%,11.6%,65.1%,53.6%,26.7%,44.2%,38.0%,44.4%,50.0%
Dubai,2,Hard,7,5,2,71.4%,2,2,0,100.0%,2025,2026,R32,7,1.18,6.7%,5.1%,56.2%,74.2%,52.1%,64.5%,41.9%,55.9%,42.6%
Doha,3,Hard,7,4,3,57.1%,2,2,0,100.0%,2023,2026,R64,7,0.94,3.8%,4.5%,63.6%,59.3%,43.1%,53.4%,43.7%,58.0%,45.9%
Tokyo,5,Hard,7,2,5,28.6%,2,1,1,50.0%,2017,2025,R16,7,0.77,2.4%,6.2%,54.8%,61.3%,43.2%,53.1%,36.2%,44.6%,32.5%
Osaka,4,Hard,5,1,4,20.0%,1,0,1,0.0%,2019,2025,R16,5,0.95,4.6%,5.6%,59.5%,63.4%,44.4%,55.7%,42.0%,58.9%,55.9%
Wuhan,2,Hard,7,5,2,71.4%,2,2,0,100.0%,2024,2025,R32,7,0.95,2.2%,2.7%,59.5%,63.2%,44.4%,55.6%,42.3%,59.4%,56.5%
Beijing,2,Hard,5,3,2,60.0%,0,0,0,-,2024,2025,R64,5,1.03,2.0%,9.5%,55.0%,65.6%,45.2%,56.4%,45.1%,54.1%,42.6%
