Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
8,Olivia Gadecki [AUS],4,4,50.0%,1,1,0,100.0%,2018,2025,3,1.03,3.2%,6.9%,55.2%,65.0%,45.0%,56.0%,45.2%,62.9%,53.8%
5,Nigina Abduraimova [UZB],5,0,100.0%,1,1,0,100.0%,2021,2023,2,1.12,4.3%,9.3%,54.9%,67.4%,49.3%,59.3%,45.6%,74.1%,37.9%
4,Anastasia Zakharova [RUS],3,1,75.0%,1,1,0,100.0%,2023,2026,3,0.97,6.5%,5.7%,59.2%,66.5%,45.8%,58.0%,40.6%,63.6%,34.5%
4,Mananchaya Sawangkaew [THA],3,1,75.0%,1,0,1,0.0%,2019,2025,1,1.06,3.3%,13.2%,60.4%,56.4%,30.6%,46.2%,57.0%,50.0%,61.5%
4,Kamilla Rakhimova [UZB],1,3,25.0%,0,0,0,-,2022,2025,3,0.77,0.0%,4.4%,60.0%,55.2%,40.6%,49.4%,38.8%,45.8%,38.9%
4,Magda Linette [POL],1,3,25.0%,1,1,0,100.0%,2017,2025,4,0.80,2.1%,7.0%,58.4%,57.5%,39.5%,50.0%,39.9%,46.2%,54.2%
4,Kayla Day [USA],2,2,50.0%,1,1,0,100.0%,2022,2024,3,0.84,7.1%,7.1%,58.1%,70.0%,43.6%,58.9%,34.4%,63.3%,45.5%
4,En Shuo Liang [TPE],1,3,25.0%,1,1,0,100.0%,2018,2024,0,,,,,,,,,,
4,Chihiro Muramatsu [JPN],2,2,50.0%,0,0,0,-,2018,2023,0,,,,,,,,,,
3,Lucia Bronzetti [ITA],1,2,33.3%,0,0,0,-,2019,2026,2,0.98,2.7%,3.6%,49.5%,63.6%,48.2%,55.9%,43.1%,36.4%,40.0%
3,Darja Semenistaja [LAT],2,1,66.7%,4,2,2,50.0%,2024,2026,2,1.15,5.8%,2.2%,64.0%,65.2%,52.0%,60.4%,45.5%,28.6%,47.1%
3,Lin Zhu [CHN],1,2,33.3%,1,1,0,100.0%,2022,2025,3,0.93,3.9%,6.6%,60.7%,61.9%,32.2%,50.2%,46.5%,57.9%,44.8%
3,Arantxa Rus [NED],2,1,66.7%,1,0,1,0.0%,2023,2025,2,1.18,1.8%,6.3%,73.9%,69.5%,48.3%,64.0%,42.6%,28.6%,53.8%
3,Ashlyn Krueger [USA],0,3,0.0%,1,0,1,0.0%,2022,2024,3,0.75,1.5%,7.9%,60.6%,56.1%,46.3%,52.2%,36.0%,31.6%,66.7%
3,Arianne Hartono [NED],1,2,33.3%,0,0,0,-,2024,2024,2,0.62,3.4%,12.1%,51.7%,61.7%,30.4%,46.6%,33.3%,52.6%,28.6%
