Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2026 Australian Open R128,W vs Sierra,1.01,1.72,44.4,2.0,4.2%,62.5%,9.1%,77.3%,53.3%,50.0%
2025 BJK Cup Finals RR,L vs Boulter,0.89,0.54,40.2,2.4,4.0%,48.0%,14.3%,42.9%,34.8%,30.4%
2025 Madrid QF,L vs Svitolina,0.94,0.50,37.4,2.5,4.8%,33.3%,0.0%,42.1%,45.8%,19.0%
2025 Madrid R32,W vs Pegula,1.07,1.39,49.0,2.8,9.1%,51.5%,3.2%,64.5%,40.6%,68.8%
2025 Indian Wells R64,L vs Gauff,0.89,0.87,77.6,2.7,0.0%,58.6%,0.0%,41.5%,46.9%,49.2%
2025 Indian Wells R128,W vs Raducanu,1.08,1.44,50.4,2.7,6.5%,58.1%,0.0%,58.6%,55.6%,55.6%
2024 BJK Cup Finals QF,L vs Paolini,0.99,0.63,56.2,2.4,5.9%,61.8%,3.3%,43.3%,29.6%,30.4%
2024 Tokyo R16,L vs Zheng,0.96,0.62,48.0,2.6,0.0%,53.3%,0.0%,45.8%,32.1%,32.0%
2024 Beijing R128,W vs Shi,1.11,1.52,49.6,2.1,0.0%,67.9%,0.0%,58.3%,40.5%,61.3%
2024 US Open R64,L vs Niemeier,1.01,0.68,50.5,2.2,3.4%,51.7%,0.0%,37.0%,24.1%,51.9%
2024 US Open R128,W vs Korpatsch,1.09,1.21,63.0,4.0,4.7%,60.5%,0.0%,51.2%,46.9%,51.2%
2024 Wimbledon R128,L vs Jabeur,0.88,0.27,27.2,2.0,3.4%,51.7%,3.7%,48.1%,9.5%,22.2%
2024 Roland Garros R64,L vs Sabalenka,1.02,0.51,40.7,2.1,0.0%,55.6%,15.4%,42.3%,33.3%,17.4%
2019 W60 Fukuoka R32,L vs Cengiz,0.87,0.60,43.0,2.8,4.0%,44.0%,0.0%,61.9%,29.0%,37.9%
2019 W25 Osaka R16,L vs Shimizu,0.96,0.75,56.8,3.4,0.0%,59.6%,0.0%,43.2%,38.7%,37.0%
2019 W25 Osaka R32,W vs Ureke,1.02,1.45,52.0,2.0,0.0%,50.0%,0.0%,62.1%,63.0%,62.5%
2019 W25 Hong Kong QF,L vs Liang,0.95,0.64,44.1,2.4,0.0%,46.4%,0.0%,42.3%,30.0%,46.2%
2019 W25 Hong Kong R32,W vs Olmos,1.08,1.63,40.4,2.2,7.7%,65.4%,8.7%,56.5%,69.0%,48.3%
2017 Focsani $15K R16,L vs Colmegna,0.87,0.80,62.5,2.2,0.0%,55.6%,0.0%,35.5%,54.1%,43.8%
2017 Bucharest $15K R32,W vs Mare,1.07,1.32,42.7,4.6,0.0%,43.6%,0.0%,58.3%,58.5%,64.1%
2026 (1 matches),,1.01,1.72,44.4,2.0,4.2%,62.5%,9.1%,77.3%,53.3%,50.0%
2025 (5 matches),,0.97,0.92,56.8,2.6,4.2%,52.4%,2.6%,49.7%,45.3%,47.6%
2024 (7 matches),,1.01,0.79,49.6,2.4,2.7%,57.7%,3.0%,46.7%,33.5%,41.1%
2019 (5 matches),,0.98,0.95,48.0,2.5,1.9%,53.8%,1.4%,51.7%,45.3%,45.9%
2017 (4 matches),,0.93,0.87,48.0,2.5,0.0%,48.6%,0.8%,43.9%,51.5%,49.2%
Career (22 matches),,0.98,0.90,50.5,2.4,2.4%,54.0%,2.3%,49.1%,43.2%,45.7%
