Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,3,Hard,5,2,3,40.0%,0,0,0,-,2014,2016,Q2,2,0.98,4.5%,5.2%,58.2%,57.7%,46.4%,53.0%,46.2%,21.4%,47.1%
Roland Garros,4,Clay,11,7,4,63.6%,1,1,0,100.0%,2013,2016,R64,7,0.96,2.3%,5.3%,62.6%,61.9%,45.5%,55.8%,42.7%,54.0%,44.6%
Wimbledon,4,Grass,7,3,4,42.9%,1,0,1,0.0%,2013,2016,R128,2,0.67,0.0%,3.8%,69.2%,55.4%,46.3%,52.6%,31.9%,47.1%,50.0%
US Open,4,Hard,10,6,4,60.0%,2,1,1,50.0%,2013,2016,R128,5,0.97,2.8%,7.5%,60.9%,66.2%,45.6%,58.1%,40.8%,61.8%,36.4%
Fed Cup,1,,3,0,3,0.0%,0,0,0,-,2016,2016,,3,0.80,3.2%,6.8%,65.0%,54.5%,39.0%,49.1%,40.5%,43.8%,52.0%
Moscow,4,Hard,11,6,5,54.5%,4,3,1,75.0%,2013,2016,R32,6,0.99,1.6%,3.5%,61.4%,55.1%,49.7%,53.0%,46.6%,40.0%,55.4%
Monterrey,3,Hard,6,3,3,50.0%,1,1,0,100.0%,2015,2017,Q2,4,0.85,3.3%,5.9%,64.7%,55.6%,42.1%,50.8%,41.6%,45.0%,38.9%
Quebec City,3,Hard,6,3,3,50.0%,0,0,0,-,2014,2016,QF,3,0.91,3.8%,5.0%,63.3%,60.5%,48.9%,56.3%,39.9%,67.9%,38.1%
Florianopolis,3,Clay,5,2,3,40.0%,1,0,1,0.0%,2013,2015,R16,5,0.88,0.6%,6.4%,60.8%,59.9%,37.1%,51.0%,43.1%,46.8%,46.5%
Katowice,3,Hard,4,2,2,50.0%,2,2,0,100.0%,2013,2016,R32,4,0.98,3.8%,4.9%,62.4%,67.0%,46.3%,59.2%,40.0%,57.6%,44.0%
Bogota,3,Clay,3,0,3,0.0%,0,0,0,-,2013,2021,Q1,3,0.67,2.4%,8.3%,54.2%,60.4%,35.1%,48.8%,34.1%,43.5%,23.1%
