Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2019 W60 Stare Splavy R16,L vs Cadantu Ignatik,38% (5/13),- (0/0),0/0,0/0,75% (12/16),4/6,2/3,- (0/0),- (0/0)
2019 W60 Stare Splavy R32,W vs Marchetti,56% (9/16),44% (4/9),2/5,1/1,50% (4/8),0/1,0/0,50% (3/6),67% (4/6)
2019 W15 Cancun R16,L vs Hourigan,50% (2/4),25% (2/8),0/0,0/0,67% (12/18),2/4,0/1,- (0/0),- (0/0)
2019 W15 Cancun Q1,W vs Williford,29% (7/24),56% (5/9),2/7,1/6,75% (3/4),0/0,0/0,- (0/0),- (0/0)
2019 W15 Monastir R16,W vs Moratelli,62% (8/13),29% (4/14),2/6,1/2,56% (5/9),0/1,0/0,- (0/0),- (0/0)
2017 Surbiton $100K R32,L vs Ahn,50% (6/12),67% (4/6),0/0,0/0,62% (8/13),0/2,0/1,25% (1/4),20% (1/5)
2017 Nurnberg Q1,L vs Kamenskaya,54% (7/13),44% (7/16),1/3,0/0,52% (11/21),4/6,2/3,60% (3/5),80% (4/5)
2017 Dothan AL $60K R16,L vs Anisimova,100% (3/3),50% (2/4),0/0,0/0,38% (3/8),4/6,0/1,- (0/0),- (0/0)
2017 Dothan AL $60K R32,W vs Lukas,38% (5/13),64% (7/11),2/5,1/3,64% (7/11),0/0,0/0,- (0/0),- (0/0)
2017 Bogota Q1,L vs Haddad Maia,29% (2/7),20% (2/10),0/0,0/0,33% (3/9),0/2,0/1,- (0/0),- (0/0)
2017 Monterrey Q2,L vs Ahn,44% (4/9),33% (2/6),0/0,0/0,29% (2/7),0/2,0/1,- (0/0),- (0/0)
2017 Monterrey Q1,W vs Lao,53% (10/19),36% (4/11),2/3,1/1,50% (5/10),0/1,0/0,60% (3/5),80% (4/5)
2017 Kuala Lumpur Q1,L vs Soylu,50% (2/4),50% (2/4),0/0,0/0,14% (1/7),1/3,1/2,- (0/0),- (0/0)
2017 Altenkirchen $25K R32,L vs Morderger,43% (10/23),33% (3/9),1/1,0/0,57% (8/14),2/4,2/3,67% (4/6),60% (3/5)
2017 Wesley Chapel FL $25K R16,W vs Arconada,57% (8/14),53% (9/17),2/4,1/1,54% (7/13),0/1,0/0,- (0/0),- (0/0)
2017 Wesley Chapel FL $25K R32,W vs Leykina,42% (5/12),50% (10/20),2/6,1/2,53% (10/19),0/1,0/0,- (0/0),- (0/0)
2017 Orlando FL $25K R32,L vs Piter,41% (7/17),25% (3/12),1/2,0/0,67% (14/21),0/2,0/1,- (0/0),- (0/0)
2017 Daytona Beach FL $25K R32,L vs Santamaria,50% (3/6),57% (4/7),0/2,0/0,46% (6/13),0/2,0/1,43% (3/7),43% (3/7)
2016 Moscow Q2,L vs Gibbs,50% (2/4),60% (3/5),0/0,0/0,50% (6/12),5/7,2/3,- (0/0),- (0/0)
2016 Moscow Q1,W vs Gasanova,91% (10/11),64% (7/11),2/2,1/1,33% (3/9),1/2,0/0,60% (3/5),80% (4/5)
2019 (5 matches),,44.3%,37.5%,33.3%,33.3%,65.5%,50.0%,50.0%,50.0%,66.7%
2017 (13 matches),,47.4%,44.4%,42.3%,57.1%,51.2%,34.4%,35.7%,51.9%,55.6%
2016 (28 matches),,59.5%,44.1%,50.9%,44.4%,50.7%,46.3%,36.0%,62.5%,46.7%
2015 (25 matches),,50.6%,48.9%,49.1%,54.5%,55.2%,37.0%,35.0%,58.7%,40.0%
2014 (9 matches),,61.2%,43.8%,61.1%,45.5%,55.7%,42.9%,33.3%,83.3%,40.0%
Career (102 matches),,54.1%,44.9%,47.5%,45.5%,53.1%,40.6%,37.4%,54.4%,44.4%
