Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 W60 Stare Splavy R16,L vs Cadantu Ignatik,0% (0/8),- (0/0),0/3,78% (7/9),43% (3/7),0/0,0/0,1/2,0/0,0/1
2019 W60 Stare Splavy R32,W vs Marchetti,46% (6/13),67% (4/6),1/2,38% (6/16),33% (2/6),1/2,0/0,0/0,0/0,0/0
2019 W15 Cancun R16,L vs Hourigan,38% (3/8),67% (2/3),1/5,100% (8/8),25% (2/8),1/2,0/0,0/1,0/0,0/1
2019 W15 Cancun Q1,W vs Williford,75% (6/8),83% (5/6),1/1,25% (2/8),50% (1/2),3/3,0/1,0/0,0/1,0/0
2019 W15 Monastir R16,W vs Moratelli,42% (5/12),80% (4/5),0/3,50% (6/12),33% (2/6),4/4,2/2,0/1,1/1,0/0
2017 Surbiton $100K R32,L vs Ahn,45% (5/11),80% (4/5),1/3,55% (6/11),17% (1/6),1/4,0/1,2/3,0/0,1/1
2017 Nurnberg Q1,L vs Kamenskaya,56% (9/16),78% (7/9),4/9,71% (12/17),17% (2/12),2/7,0/2,1/2,0/0,1/1
2017 Dothan AL $60K R16,L vs Anisimova,33% (3/9),67% (2/3),0/5,63% (5/8),0% (0/5),1/2,0/0,0/0,0/0,0/0
2017 Dothan AL $60K R32,W vs Lukas,70% (7/10),100% (7/7),3/4,67% (6/9),33% (2/6),2/5,0/1,0/0,0/0,0/0
2017 Bogota Q1,L vs Haddad Maia,50% (4/8),50% (2/4),2/4,75% (6/8),0% (0/6),2/2,0/0,0/2,0/0,0/1
2017 Monterrey Q2,L vs Ahn,44% (4/9),50% (2/4),2/4,56% (5/9),0% (0/5),0/2,0/0,1/2,0/0,1/1
2017 Monterrey Q1,W vs Lao,38% (6/16),67% (4/6),1/5,40% (6/15),17% (1/6),1/3,0/1,0/0,0/0,0/0
2017 Kuala Lumpur Q1,L vs Soylu,25% (2/8),100% (2/2),1/5,75% (6/8),0% (0/6),0/2,0/0,1/2,0/0,0/1
2017 Altenkirchen $25K R32,L vs Morderger,40% (6/15),50% (3/6),3/4,56% (9/16),33% (3/9),2/3,0/0,2/4,0/0,2/3
2017 Wesley Chapel FL $25K R16,W vs Arconada,77% (10/13),90% (9/10),4/6,57% (8/14),25% (2/8),7/8,1/1,0/0,1/1,0/0
2017 Wesley Chapel FL $25K R32,W vs Leykina,73% (11/15),91% (10/11),6/8,71% (10/14),10% (1/10),3/9,1/4,0/1,0/1,0/0
2017 Orlando FL $25K R32,L vs Piter,54% (7/13),43% (3/7),0/5,71% (10/14),30% (3/10),2/3,1/1,1/3,0/0,1/2
2017 Daytona Beach FL $25K R32,L vs Santamaria,56% (5/9),80% (4/5),2/5,80% (8/10),13% (1/8),1/4,0/1,1/2,0/0,0/1
2016 Moscow Q2,L vs Gibbs,33% (3/9),100% (3/3),2/5,88% (7/8),14% (1/7),0/3,0/0,0/1,0/0,0/0
2016 Moscow Q1,W vs Gasanova,53% (8/15),88% (7/8),3/6,50% (8/16),25% (2/8),4/7,1/1,2/2,1/1,0/0
2019 (5 matches),,40.8%,75.0%,21.4%,54.7%,34.5%,81.8%,66.7%,25.0%,50.0%,0.0%
2017 (13 matches),,52.0%,74.7%,43.3%,63.4%,16.5%,44.4%,25.0%,42.9%,50.0%,54.5%
2016 (28 matches),,43.1%,71.8%,22.6%,49.3%,22.5%,65.0%,70.8%,55.6%,72.7%,57.1%
2015 (25 matches),,43.9%,78.3%,32.5%,48.7%,21.9%,68.7%,73.9%,59.0%,87.5%,75.0%
2014 (9 matches),,50.5%,73.6%,32.4%,50.9%,20.4%,57.1%,50.0%,45.5%,40.0%,33.3%
Career (102 matches),,45.9%,75.6%,33.8%,52.0%,21.9%,61.4%,60.4%,54.6%,61.0%,61.9%
