Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2026 Indian Wells R32,L vs Medvedev,6.5%,50.0%,13.2%,33.3%,9.8%,14.3%,14.3%,2.0%,0.0%,3.6%,10.0%,-103,-138
2026 Auckland F,L vs Mensik,0.0%,-,5.3%,42.9%,12.0%,19.2%,0.0%,9.6%,50.0%,1.0%,50.0%,-23,-41
2026 United Cup RR,W vs Munar,0.0%,-,9.8%,75.0%,12.1%,10.3%,5.9%,4.3%,30.8%,2.0%,66.7%,-36,-61
2025 Tokyo R32,L vs Alcaraz,1.9%,100.0%,6.4%,57.1%,18.8%,29.4%,20.0%,0.0%,0.0%,1.2%,50.0%,-9,-55
2025 Bucharest F,L vs Cobolli,0.0%,-,8.4%,58.3%,7.7%,15.6%,3.7%,4.2%,11.1%,2.0%,42.9%,-63,-66
2025 Miami R128,L vs Bublik,5.9%,66.7%,11.4%,58.3%,10.4%,18.2%,0.0%,4.2%,0.0%,1.2%,0.0%,-34,-42
2025 Santiago F,L vs Djere,0.0%,-,2.1%,75.0%,6.9%,12.5%,25.0%,4.3%,20.0%,1.1%,0.0%,-115,-99
2025 Rio de Janeiro F,W vs Muller,0.0%,-,12.9%,86.7%,15.7%,24.1%,15.4%,4.1%,14.3%,2.1%,33.3%,-33,-44
2024 Davis Cup Finals QF,L vs Sinner,0.0%,-,4.7%,60.0%,13.7%,22.2%,0.0%,2.1%,0.0%,1.2%,50.0%,-9,-34
2024 Cincinnati R32,L vs Thompson,0.0%,-,10.3%,63.6%,4.0%,2.9%,0.0%,1.6%,0.0%,1.7%,0.0%,-36,-47
2024 Paris Olympics R16,L vs Tsitsipas,5.6%,33.3%,7.8%,77.8%,9.6%,10.0%,0.0%,3.2%,11.1%,3.3%,66.7%,-23,-36
2024 Hamburg SF,L vs Fils,0.0%,-,3.2%,33.3%,15.1%,28.6%,0.0%,1.7%,0.0%,3.2%,20.0%,-21,-78
2024 Eastbourne R16,L vs Kecmanovic,0.0%,-,13.6%,57.1%,21.2%,38.5%,50.0%,1.8%,0.0%,2.1%,25.0%,-25,-53
2024 Rome R16,L vs Hurkacz,0.0%,-,7.6%,62.5%,12.2%,21.7%,12.5%,3.8%,7.7%,2.1%,50.0%,-54,-78
2024 Madrid R32,L vs Fritz,0.0%,-,3.1%,66.7%,8.6%,18.8%,0.0%,1.4%,0.0%,2.3%,50.0%,-63,-105
2024 Monte Carlo R64,L vs Struff,0.0%,-,3.3%,57.1%,14.3%,24.1%,20.0%,5.6%,15.8%,0.5%,0.0%,-72,-67
2024 Indian Wells R32,L vs Fritz,0.0%,-,6.3%,16.7%,6.8%,0.0%,0.0%,4.8%,25.0%,1.1%,50.0%,-56,-79
2024 Santiago F,W vs Tabilo,0.0%,-,8.4%,80.0%,13.5%,21.4%,19.0%,7.3%,28.6%,1.9%,57.1%,-43,-42
2024 Rio de Janeiro F,W vs Navone,0.0%,-,4.9%,100.0%,15.9%,33.3%,18.2%,3.5%,0.0%,0.3%,0.0%,-57,-54
2024 Rio de Janeiro SF,W vs Cerundolo,0.0%,-,3.5%,100.0%,10.6%,10.5%,0.0%,4.2%,23.1%,1.5%,75.0%,-70,-79
Career (64 matches),,0.5%,65.2%,8.3%,67.6%,12.1%,17.8%,10.9%,5.2%,16.0%,1.9%,41.2%,-44,-53
