Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2026 Indian Wells R32,L vs Medvedev,61.5%,43.8%,5.8%,2/1,2.15,14.3%,53.8%,42.9%,2.6%,2.10,19.0%,91.7%,45.5%,16.7%,2.32,0.0%
2026 Auckland F,L vs Mensik,46.3%,51.6%,3.0%,0/2,2.42,2.0%,26.8%,18.2%,0.0%,2.29,2.3%,87.0%,70.0%,8.7%,3.13,0.0%
2026 United Cup RR,W vs Munar,76.9%,52.5%,1.9%,0/1,2.14,7.9%,71.8%,50.0%,2.6%,1.94,11.9%,92.3%,58.3%,0.0%,2.55,0.0%
2025 Tokyo R32,L vs Alcaraz,53.6%,60.0%,3.6%,1/1,2.04,7.5%,51.2%,54.5%,2.3%,2.02,6.9%,72.7%,75.0%,9.1%,2.09,9.1%
2025 Bucharest F,L vs Cobolli,81.2%,44.6%,4.3%,3/0,2.17,3.2%,77.4%,33.3%,6.5%,2.19,3.8%,91.4%,53.1%,2.9%,2.10,0.0%
2025 Miami R128,L vs Bublik,51.9%,39.3%,3.7%,1/1,2.21,51.3%,50.0%,23.5%,5.9%,2.10,54.5%,64.7%,63.6%,0.0%,2.75,33.3%
2025 Santiago F,L vs Djere,62.8%,50.8%,3.2%,3/0,2.55,0.0%,62.3%,48.5%,3.8%,2.58,0.0%,78.8%,53.8%,3.0%,2.45,0.0%
2025 Rio de Janeiro F,W vs Muller,75.4%,59.6%,4.3%,0/3,2.15,8.1%,76.6%,52.8%,2.1%,2.30,13.0%,84.2%,75.0%,10.5%,1.89,0.0%
2024 Davis Cup Finals QF,L vs Sinner,63.8%,45.9%,6.9%,1/3,2.35,0.0%,51.6%,56.3%,3.2%,2.33,0.0%,84.0%,38.1%,12.0%,2.38,0.0%
2024 Cincinnati R32,L vs Thompson,75.9%,48.8%,9.3%,4/1,-,2.5%,64.0%,37.5%,12.0%,-,3.2%,96.2%,56.0%,7.7%,-,0.0%
2024 Paris Olympics R16,L vs Tsitsipas,61.0%,44.4%,6.8%,1/3,2.24,0.0%,55.6%,20.0%,8.3%,2.28,0.0%,88.9%,75.0%,5.6%,2.11,0.0%
2024 Hamburg SF,L vs Fils,57.8%,46.2%,8.9%,3/1,-,13.9%,47.1%,50.0%,5.9%,-,17.4%,90.9%,40.0%,18.2%,-,7.7%
2024 Eastbourne R16,L vs Kecmanovic,60.0%,54.5%,3.6%,2/0,-,15.4%,51.4%,57.9%,5.4%,-,20.7%,77.8%,50.0%,0.0%,-,0.0%
2024 Rome R16,L vs Hurkacz,68.6%,47.1%,2.9%,1/2,2.43,3.1%,53.4%,29.0%,3.4%,2.42,4.2%,92.9%,61.5%,2.4%,2.46,0.0%
2024 Madrid R32,L vs Fritz,54.5%,29.2%,2.3%,1/0,-,0.0%,47.1%,31.3%,2.9%,-,0.0%,88.9%,25.0%,0.0%,-,0.0%
2024 Monte Carlo R64,L vs Struff,63.5%,59.0%,5.2%,3/2,2.46,0.0%,50.0%,45.8%,4.2%,2.41,0.0%,86.0%,67.6%,7.0%,2.56,0.0%
2024 Indian Wells R32,L vs Fritz,52.5%,33.3%,7.5%,2/1,2.16,8.3%,32.0%,37.5%,12.0%,2.15,11.8%,92.9%,30.8%,0.0%,2.18,0.0%
2024 Santiago F,W vs Tabilo,72.6%,59.4%,2.1%,1/1,2.63,6.3%,69.8%,56.8%,3.2%,2.82,10.3%,92.6%,64.0%,0.0%,2.32,0.0%
2024 Rio de Janeiro F,W vs Navone,91.7%,61.8%,0.0%,0/0,2.26,2.9%,90.7%,64.1%,0.0%,2.28,4.0%,100.0%,56.3%,0.0%,2.22,0.0%
2024 Rio de Janeiro SF,W vs Cerundolo,88.1%,57.7%,0.0%,0/0,1.79,2.2%,85.0%,58.8%,0.0%,1.85,2.9%,100.0%,55.6%,0.0%,1.59,0.0%
Career (64 matches),,70.1%,51.2%,4.1%,58.6%,2.23,5.0%,65.8%,47.5%,4.0%,2.22,6.3%,86.0%,56.5%,4.8%,2.27,1.5%
