Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2017,11,2,9,18.2%,8-19,29.6%,110-151,42.1%,0-1,0.0%,0,,,,,,,,,,,,QF (Antalya $15K)
2016,4,2,2,50.0%,5-5,50.0%,43-47,47.8%,2-0,100.0%,0,,,,,,,,,,,,R16 (2x)
2011,3,2,1,66.7%,4-3,57.1%,40-35,53.3%,2-1,66.7%,0,,,,,,,,,,,,QF (Joue Les Tours 50K)
2007,5,5,0,100.0%,8-0,100.0%,49-21,70.0%,0-0,-,0,,,,,,,,,,,,W (Kharkov 100K)
2006,5,5,0,100.0%,8-1,88.9%,53-28,65.4%,0-0,-,0,,,,,,,,,,,,W (Orange CA 50K)
2005,5,2,3,40.0%,5-6,45.5%,46-53,46.5%,0-1,0.0%,0,,,,,,,,,,,,R16 (2x)
2004,44,27,17,61.4%,59-45,56.7%,477-436,52.2%,3-3,50.0%,0,,,,,,,,,,,,W (Bari 25K)
2003,33,17,16,51.5%,39-35,52.7%,343-331,50.9%,2-4,33.3%,0,,,,,,,,,,,,W (Zhukovsky 25K)
2002,25,17,8,68.0%,37-22,62.7%,291-242,54.6%,5-1,83.3%,0,,,,,,,,,,,,W (Fontanafredda 25K)
2001,14,9,5,64.3%,19-14,57.6%,172-137,55.7%,2-2,50.0%,0,,,,,,,,,,,,SF (2x)
2000,18,12,6,66.7%,24-14,63.2%,193-162,54.4%,3-1,75.0%,0,,,,,,,,,,,,F (Kalamata 10K)
1999,6,2,4,33.3%,6-7,46.2%,60-55,52.2%,1-1,50.0%,0,,,,,,,,,,,,R16 (2x)
Career,173,102,71,59.0%,222-171,56.5%,1877-1698,52.5%,20-15,57.1%,0,,,,,,,,,,,,
