Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2011 US Open R128,L vs Lisicki,9,17,0.5,8.0%,15.2%,8,15,0.5,8.1%,15.2%,5.1%,3.0%,0.9,25.9%,28.6%
2011 Roland Garros R128,L vs Jankovic,10,28,0.4,9.8%,27.5%,10,25,0.4,11.0%,27.5%,4.4%,6.6%,0.7,16.7%,23.5%
Career (2 matches),,19,45,0.4,8.9%,21.0%,18,40,0.5,9.5%,21.1%,4.7%,4.7%,0.8,21.5%,26.2%
