Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2017 Macon GA $80K R32,L vs Day,38% (3/8),100% (3/3),3/5,100% (9/9),22% (2/9),0/3,0/0,0/2,0/0,0/1
2017 Stillwater OK $25K R32,L vs Duval,47% (7/15),100% (7/7),2/7,67% (10/15),20% (2/10),3/6,0/0,0/1,0/0,0/1
2017 Evansville IN $15K R32,L vs Whoriskey,22% (2/9),50% (1/2),0/4,70% (7/10),29% (2/7),1/1,0/0,0/1,0/0,0/1
2017 Antalya $15K R32,L vs Muchova,14% (1/7),100% (1/1),1/5,75% (6/8),0% (0/6),1/1,0/0,0/1,0/0,0/1
2017 Antalya $15K QF,L vs Craciun,44% (4/9),50% (2/4),2/5,63% (5/8),0% (0/5),0/2,0/0,1/1,0/0,0/0
2017 Antalya $15K R16,W vs Bayerlova,56% (10/18),90% (9/10),2/6,39% (7/18),0% (0/7),7/8,1/2,4/4,0/1,1/1
2017 Antalya $15K R32,W vs Comlek,89% (8/9),88% (7/8),3/4,56% (5/9),20% (1/5),4/7,2/2,0/0,1/1,0/0
2017 Antalya $15K R32,L vs Oz,60% (9/15),67% (6/9),2/7,53% (8/15),0% (0/8),3/5,0/0,2/3,0/0,1/1
2017 Antalya $15K R32,L vs Vangelova,50% (8/16),75% (6/8),2/7,44% (7/16),0% (0/7),4/5,0/0,3/3,0/0,1/1
2016 Aprilia $10K R16,L vs Payet,53% (8/15),63% (5/8),3/6,67% (10/15),20% (2/10),2/5,0/2,0/1,0/0,0/0
2016 Aprilia $10K R32,W vs Alexandre Da Rosa,75% (6/8),83% (5/6),1/2,22% (2/9),0% (0/2),4/5,2/3,0/0,1/2,0/0
2016 Tarvisio $10K R16,L vs Proese,29% (2/7),50% (1/2),1/5,100% (8/8),25% (2/8),1/1,0/0,0/1,0/0,0/1
2011 Guangzhou R32,L vs Kirilenko,33% (3/9),100% (3/3),1/4,67% (6/9),0% (0/6),0/3,0/0,1/3,0/0,0/1
2011 US Open R128,L vs Lisicki,44% (4/9),25% (1/4),1/3,56% (5/9),20% (1/5),0/1,0/0,1/2,0/0,0/1
2011 Cincinnati R32,L vs Bartoli,13% (1/8),100% (1/1),1/5,71% (5/7),0% (0/5),0/1,0/0,1/1,0/0,1/1
2011 Cincinnati R32,L vs Bartoli,13% (1/8),100% (1/1),1/5,71% (5/7),0% (0/5),0/1,0/0,1/1,0/0,1/1
2011 Cincinnati R32,L vs Bartoli,13% (1/8),100% (1/1),1/5,71% (5/7),0% (0/5),0/1,0/0,1/1,0/0,1/1
2011 Toronto R64,L vs Williams,13% (1/8),0% (0/1),0/3,57% (4/7),0% (0/4),0/0,0/0,0/1,0/0,0/0
2011 Toronto R64,L vs Williams,13% (1/8),0% (0/1),0/3,57% (4/7),0% (0/4),0/0,0/0,0/1,0/0,0/0
2017 (9 matches),,49.1%,80.8%,34.0%,59.3%,10.9%,60.5%,75.0%,62.5%,50.0%,42.9%
2016 (3 matches),,53.3%,68.8%,38.5%,62.5%,20.0%,63.6%,40.0%,0.0%,50.0%,0.0%
2011 (7 matches),,20.7%,58.3%,17.9%,64.2%,2.9%,0.0%,-,50.0%,-,60.0%
Career (19 matches),,41.2%,75.0%,29.7%,61.1%,10.2%,53.6%,55.6%,53.6%,50.0%,46.2%
