Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2007 Warsaw F,L vs Henin,68.1%,34.4%,2.1%,0/1,2.33,2.9%,60.9%,35.7%,0.0%,2.33,5.0%,90.0%,33.3%,5.0%,2.34,0.0%
Career (1 matches),,68.1%,34.4%,2.1%,0.0%,2.33,2.9%,60.9%,35.7%,0.0%,2.33,5.0%,90.0%,33.3%,5.0%,2.34,0.0%
