Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2024 US Open R128,L vs Krejcikova,14,33,0.4,10.7%,25.2%,12,31,0.4,9.8%,25.4%,6.6%,3.3%,0.4,9.2%,21.4%
2022 Budapest R32,L vs Pera,6,31,0.2,4.4%,22.8%,6,29,0.2,4.8%,23.2%,0.8%,4.0%,0.8,17.6%,21.3%
Career (2 matches),,20,64,0.3,7.5%,24.0%,18,60,0.3,7.3%,24.3%,3.6%,3.6%,0.6,13.5%,21.3%
