Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2024 US Open R128,L vs Krejcikova,30% (3/10),100% (3/3),2/4,70% (7/10),29% (2/7),2/3,0/0,0/1,0/0,0/1
2022 Budapest R32,L vs Pera,40% (4/10),25% (1/4),0/4,50% (5/10),20% (1/5),0/1,0/0,2/2,0/0,1/1
2019 W25 Las Palmas de Gran Canaria QF,L vs Rosatello,58% (11/19),73% (8/11),3/8,56% (10/18),0% (0/10),3/8,1/1,3/4,0/0,1/1
2019 W25 Las Palmas de Gran Canaria R16,W vs Sanesi,46% (6/13),83% (5/6),0/2,25% (3/12),0% (0/3),4/4,1/1,0/1,0/0,0/0
2019 W25 Perigueux R16,L vs Andrianjafitrimo,50% (9/18),67% (6/9),2/7,50% (8/16),13% (1/8),3/5,0/0,2/2,0/0,2/2
2019 W25 Madrid R32,W vs Laskutova,60% (6/10),83% (5/6),2/2,33% (3/9),33% (1/3),2/3,0/0,0/0,0/0,0/0
2019 W60 Barcelona R16,L vs Fourlis,47% (8/17),88% (7/8),2/7,44% (7/16),0% (0/7),3/5,0/1,2/2,0/0,2/2
2019 W25 Santa Margarita de Montbui R16,L vs Maristany Zuleta De Reales,44% (4/9),75% (3/4),1/4,67% (6/9),0% (0/6),1/3,0/0,1/3,0/0,0/1
2019 W25 Caserta R16,L vs Ferrando,40% (6/15),100% (6/6),1/4,67% (8/12),50% (4/8),2/5,1/1,2/2,0/0,2/2
2019 W60 Les Franqueses del Valles R32,L vs Parrizas Diaz,38% (3/8),33% (1/3),1/4,67% (6/9),17% (1/6),1/1,0/0,1/2,0/0,0/1
2019 W25 Obidos R32,L vs Guerrero Alvarez,45% (5/11),80% (4/5),3/6,64% (7/11),14% (1/7),1/4,0/0,1/1,0/0,1/1
2019 W25 Obidos R32,L vs Stefkova,22% (2/9),100% (2/2),0/5,75% (6/8),17% (1/6),0/2,0/0,0/0,0/0,0/0
2019 W15 Gonesse QF,L vs Masarova,38% (3/8),33% (1/3),0/3,75% (6/8),17% (1/6),0/1,0/0,0/2,0/0,0/1
2019 W15 Gonesse R32,W vs Morderger,88% (7/8),86% (6/7),2/2,38% (3/8),33% (1/3),6/6,2/2,0/0,1/1,0/0
2019 W15 Amiens R16,L vs Rame,64% (7/11),86% (6/7),3/6,75% (9/12),11% (1/9),2/5,0/0,0/2,0/0,0/1
2019 W15 Amiens R32,W vs Estable,78% (7/9),71% (5/7),0/1,25% (2/8),50% (1/2),3/4,1/1,0/0,0/0,0/0
2019 W25 Macon R16,L vs Shoshyna,30% (3/10),100% (3/3),2/6,78% (7/9),14% (1/7),2/3,0/0,0/0,0/0,0/0
2019 W25 Macon R32,W vs Giovine,57% (4/7),100% (4/4),0/0,13% (1/8),100% (1/1),4/4,2/2,0/0,1/1,0/0
2019 W25 Grenoble R32,L vs Saez Larra,20% (2/10),50% (1/2),0/3,50% (5/10),40% (2/5),0/1,0/0,1/1,0/0,0/0
2019 W15 Manacor F,W vs Rosca,78% (7/9),100% (7/7),4/5,50% (5/10),0% (0/5),3/7,2/3,0/0,1/2,0/0
2024 (1 matches),,30.0%,100.0%,50.0%,70.0%,28.6%,66.7%,-,0.0%,-,0.0%
2022 (1 matches),,40.0%,25.0%,0.0%,50.0%,20.0%,0.0%,-,100.0%,-,100.0%
2019 (21 matches),,51.5%,81.7%,37.8%,51.4%,19.3%,60.0%,80.0%,59.1%,60.0%,66.7%
2017 (27 matches),,60.8%,83.3%,47.2%,51.6%,20.5%,60.9%,69.0%,63.6%,83.3%,71.4%
2016 (5 matches),,51.0%,88.0%,41.2%,45.8%,13.6%,68.4%,66.7%,33.3%,100.0%,0.0%
Career (56 matches),,55.1%,82.4%,42.4%,50.7%,19.6%,61.5%,72.9%,61.5%,77.8%,63.6%
