Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,3,1,2,33.3%,2-4,33.3%,31-32,49.2%,0-2,0.0%,3,63.3%,38.7%,1.0%,8.7%,66.5%,57.7%,44.9%,53.4%,45.4%,49.2%,0.97,R16 (W50 Heraklion)
2025,64,38,26,59.4%,82-66,55.4%,727-640,53.2%,3-11,21.4%,62,61.6%,45.9%,1.4%,5.7%,64.0%,59.8%,45.1%,54.5%,48.1%,51.2%,1.06,W (W35 Faro)
2024,32,17,15,53.1%,39-34,53.4%,342-334,50.6%,4-2,66.7%,8,46.6%,51.3%,1.0%,8.6%,55.1%,54.1%,40.9%,48.2%,48.6%,48.4%,0.94,SF (W100 Gran Canaria)
2023,33,20,13,60.6%,45-31,59.2%,380-356,51.6%,8-2,80.0%,22,61.6%,42.4%,1.1%,5.7%,64.2%,60.5%,44.0%,54.6%,47.2%,50.9%,1.04,W (2x)
2022,54,38,16,70.4%,83-40,67.5%,621-456,57.7%,3-4,42.9%,0,,,,,,,,,,,,W (3x)
2021,54,31,23,57.4%,67-54,55.4%,586-513,53.3%,2-9,18.2%,2,50.0%,56.5%,0.0%,4.3%,65.8%,55.7%,41.8%,50.9%,51.8%,51.4%,1.06,W (W15 Manacor)
2020,16,9,7,56.3%,21-15,58.3%,177-147,54.6%,2-4,33.3%,0,,,,,,,,,,,,SF (W15 Porto)
2019,53,27,26,50.9%,62-63,49.6%,582-578,50.2%,7-5,58.3%,0,,,,,,,,,,,,W (W15 Manacor)
2018,71,48,23,67.6%,106-60,63.9%,840-670,55.6%,12-3,80.0%,0,,,,,,,,,,,,W (3x)
2017,35,21,14,60.0%,47-35,57.3%,400-342,53.9%,2-3,40.0%,0,,,,,,,,,,,,F (Melilla $15K)
2016,11,4,7,36.4%,11-14,44.0%,115-120,48.9%,1-1,50.0%,0,,,,,,,,,,,,R16 (4x)
2015,3,2,1,66.7%,3-2,60.0%,22-24,47.8%,1-0,100.0%,0,,,,,,,,,,,,QF (El Espinar Segovia $10K)
Career,429,256,173,59.7%,568-418,57.6%,4823-4212,53.4%,45-46,49.5%,97,60.3%,45.5%,1.3%,6.0%,63.6%,59.4%,44.4%,53.9%,47.9%,50.9%,1.04,
