Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2024 US Open R128,L vs Krejcikova,1.04,0.74,58.3,2.9,5.3%,42.1%,0.0%,57.1%,23.3%,50.0%
2022 Budapest R32,L vs Pera,0.95,0.69,47.0,2.2,0.0%,53.1%,0.0%,48.4%,29.7%,41.7%
2019 W25 Las Palmas de Gran Canaria QF,L vs Rosatello,0.94,0.89,84.3,4.7,-,51.7%,-,42.3%,59.0%,39.3%
2019 W25 Las Palmas de Gran Canaria R16,W vs Sanesi,1.12,1.41,48.3,5.4,-,73.7%,-,51.7%,43.9%,45.9%
2019 W25 Perigueux R16,L vs Andrianjafitrimo,0.89,0.84,76.1,3.0,-,55.6%,-,37.2%,61.1%,38.0%
2019 W25 Madrid R32,W vs Laskutova,0.98,1.29,63.1,2.0,-,62.9%,-,61.3%,47.2%,52.9%
2019 W60 Barcelona R16,L vs Fourlis,0.82,0.79,60.5,4.0,-,56.5%,-,35.9%,56.8%,45.0%
2019 W25 Santa Margarita de Montbui R16,L vs Maristany Zuleta De Reales,0.88,0.71,42.9,2.0,-,48.5%,-,37.5%,51.5%,40.6%
2019 W25 Caserta R16,L vs Ferrando,0.88,0.97,106.7,9.3,-,51.1%,-,60.0%,53.3%,43.9%
2019 W60 Les Franqueses del Valles R32,L vs Parrizas Diaz,0.86,0.51,33.3,2.0,0.0%,41.2%,0.0%,56.7%,36.0%,23.8%
2019 W25 Obidos R32,L vs Guerrero Alvarez,0.89,0.82,61.9,2.3,0.0%,51.2%,2.6%,46.2%,51.4%,42.4%
2019 W25 Obidos R32,L vs Stefkova,0.91,0.63,43.7,2.0,0.0%,35.7%,4.0%,56.0%,28.0%,47.8%
2019 W15 Gonesse QF,L vs Masarova,1.07,0.61,43.1,2.1,0.0%,56.4%,0.0%,36.8%,33.3%,27.3%
2019 W15 Gonesse R32,W vs Morderger,0.97,1.50,47.0,2.7,0.0%,52.0%,0.0%,69.6%,58.6%,64.0%
2019 W15 Amiens R16,L vs Rame,0.91,0.89,55.7,2.1,0.0%,42.6%,0.0%,44.2%,55.9%,54.8%
2019 W15 Amiens R32,W vs Estable,1.05,1.97,32.7,2.1,0.0%,70.8%,0.0%,72.7%,52.8%,53.1%
2019 W25 Macon R16,L vs Shoshyna,0.99,0.70,45.0,2.1,2.8%,36.1%,2.9%,51.4%,28.6%,51.9%
2019 W25 Macon R32,W vs Giovine,1.27,2.29,33.8,2.0,0.0%,76.0%,4.5%,68.2%,41.7%,59.1%
2019 W25 Grenoble R32,L vs Saez Larra,0.91,0.62,52.7,3.0,0.0%,58.8%,0.0%,56.3%,30.0%,26.9%
2019 W15 Manacor F,W vs Rosca,1.16,1.41,49.1,2.7,0.0%,47.1%,0.0%,53.3%,63.6%,57.1%
2024 (1 matches),,1.04,0.74,58.3,2.9,5.3%,42.1%,0.0%,57.1%,23.3%,50.0%
2022 (1 matches),,0.95,0.69,47.0,2.2,0.0%,53.1%,0.0%,48.4%,29.7%,41.7%
2019 (21 matches),,0.98,1.00,57.2,2.5,0.3%,54.6%,0.6%,51.0%,49.7%,46.0%
2017 (27 matches),,1.02,1.11,57.1,2.6,2.0%,56.3%,1.1%,51.3%,49.0%,51.2%
2016 (5 matches),,1.02,1.05,52.3,2.3,1.9%,58.4%,0.7%,51.0%,48.8%,44.4%
Career (56 matches),,1.01,1.05,56.5,2.6,1.3%,55.9%,0.8%,51.3%,48.2%,48.5%
