Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2002 US Open F,W vs Agassi,77,46,1.7,27.8%,16.6%,42,33,1.3,19.3%,15.1%,10.6%,8.7%,1.0,9.4%,9.0%
2002 US Open SF,W vs Schalken,57,40,1.4,27.4%,19.2%,34,27,1.3,20.5%,16.3%,12.7%,7.8%,2.2,10.6%,4.8%
2002 US Open QF,W vs Roddick,44,19,2.3,30.6%,13.2%,31,11,2.8,27.7%,9.8%,18.8%,6.3%,1.8,13.9%,7.6%
2002 US Open R32,W vs Rusedski,82,58,1.4,25.2%,17.8%,65,53,1.2,23.7%,19.3%,11.3%,10.2%,1.4,15.7%,11.4%
2002 Rome Masters R64,L vs Mantilla,54,45,1.2,28.4%,23.7%,39,40,1.0,23.6%,24.2%,15.8%,7.9%,2.0,11.6%,5.8%
2002 Houston F,L vs Roddick,32,35,0.9,24.6%,26.9%,20,33,0.6,19.6%,32.4%,14.7%,4.9%,2.5,19.2%,7.7%
2002 Houston SF,W vs Agassi,24,16,1.5,20.0%,13.3%,13,13,1.0,13.1%,13.1%,9.1%,4.0%,0.7,12.5%,19.2%
2002 Indian Wells Masters SF,L vs Hewitt,19,29,0.7,16.1%,24.6%,16,25,0.6,15.1%,23.6%,7.5%,5.7%,2.5,22.9%,9.3%
2002 Australian Open R16,L vs Safin,61,60,1.0,19.1%,18.8%,42,51,0.8,15.8%,19.2%,10.2%,3.4%,2.0,20.7%,10.3%
2001 US Open F,L vs Hewitt,31,33,0.9,17.6%,18.8%,20,27,0.7,13.7%,18.5%,6.2%,7.5%,1.9,19.9%,10.2%
2001 US Open SF,W vs Safin,45,28,1.6,24.6%,15.3%,24,20,1.2,17.9%,14.9%,13.4%,4.5%,2.0,17.5%,8.7%
2001 US Open QF,W vs Agassi,78,55,1.4,23.1%,16.3%,52,43,1.2,18.7%,15.5%,10.8%,7.9%,2.6,16.0%,6.2%
2001 Long Island F,L vs Haas,23,26,0.9,14.4%,16.3%,17,20,0.9,13.3%,15.6%,7.0%,6.3%,1.2,21.3%,17.5%
2001 Los Angeles F,L vs Agassi,30,36,0.8,22.4%,26.9%,21,29,0.7,18.3%,25.2%,12.2%,6.1%,0.8,8.2%,9.7%
2001 Wimbledon R16,L vs Federer,66,43,1.5,17.8%,11.6%,41,34,1.2,13.4%,11.1%,7.5%,5.9%,2.0,18.1%,9.2%
2001 Miami Masters R32,L vs Roddick,20,23,0.9,15.6%,18.0%,12,18,0.7,11.5%,17.3%,5.8%,5.8%,2.3,19.5%,8.6%
2001 Indian Wells Masters F,L vs Agassi,34,53,0.6,17.0%,26.5%,20,42,0.5,11.8%,24.9%,5.9%,5.9%,1.6,13.5%,8.5%
2001 Indian Wells Masters SF,W vs Kafelnikov,25,16,1.6,20.5%,13.1%,15,12,1.3,14.4%,11.5%,7.7%,4.8%,0.8,10.7%,13.1%
2000 Masters Cup SF,L vs Kuerten,44,32,1.4,20.5%,14.9%,34,27,1.3,18.5%,14.7%,9.8%,8.2%,1.5,20.9%,14.4%
2000 Masters Cup RR,L vs Hewitt,17,29,0.6,16.2%,27.6%,14,29,0.5,14.4%,29.9%,7.2%,4.1%,3.0,20.0%,6.7%
Career (233 matches),,9445,6481,1.5,22.2%,15.2%,6459,5487,1.2,18.3%,15.5%,10.6%,6.7%,1.3,17.0%,12.7%
