Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2002 US Open F,W vs Agassi,66.4%,51.8%,13.6%,11/6,1.65,5.6%,65.4%,50.9%,11.1%,1.66,8.6%,75.0%,53.3%,20.0%,1.64,2.7%
2002 US Open SF,W vs Schalken,70.2%,48.8%,3.5%,2/2,1.74,37.8%,64.9%,42.0%,3.9%,1.68,41.4%,88.2%,60.0%,2.9%,2.00,25.0%
2002 US Open QF,W vs Roddick,58.0%,55.0%,2.9%,1/1,1.29,2.4%,48.9%,56.5%,4.3%,1.14,5.9%,89.5%,52.9%,0.0%,1.40,0.0%
2002 US Open R32,W vs Rusedski,48.3%,56.0%,1.7%,0/3,1.59,67.0%,39.1%,44.4%,1.1%,1.17,58.1%,66.7%,64.6%,2.8%,1.86,75.6%
2002 Rome R64,L vs Mantilla,70.4%,37.7%,9.2%,4/5,1.99,14.5%,69.7%,37.0%,4.5%,1.79,33.3%,88.5%,39.1%,23.1%,2.08,4.9%
2002 Houston SF,W vs Agassi,66.0%,57.1%,13.2%,1/6,1.80,8.8%,60.7%,52.9%,7.1%,1.60,20.0%,81.8%,61.1%,22.7%,1.97,0.0%
2002 Houston F,L vs Roddick,55.6%,28.6%,4.8%,0/3,1.80,7.3%,36.4%,25.0%,6.1%,1.70,12.0%,82.1%,30.4%,3.6%,1.97,0.0%
2002 Indian Wells SF,L vs Hewitt,78.4%,27.5%,13.7%,3/4,1.70,6.4%,85.3%,27.6%,17.6%,1.74,8.8%,68.8%,27.3%,6.3%,1.62,0.0%
2002 Australian Open R16,L vs Safin,67.3%,43.8%,8.3%,5/8,2.07,5.3%,49.3%,35.3%,10.1%,1.47,4.1%,85.5%,47.9%,7.2%,2.43,6.5%
2001 US Open F,L vs Hewitt,61.0%,36.2%,20.8%,5/11,1.52,10.0%,57.1%,28.6%,20.4%,1.48,14.7%,86.4%,47.4%,27.3%,1.56,3.8%
2001 US Open SF,W vs Safin,51.9%,47.6%,11.1%,6/3,1.74,6.0%,38.3%,33.3%,10.6%,1.66,10.7%,80.0%,58.3%,13.3%,1.84,0.0%
2001 US Open QF,W vs Agassi,70.6%,43.3%,10.0%,10/7,1.33,15.1%,69.4%,36.4%,6.3%,1.48,21.2%,78.2%,55.8%,18.2%,1.08,5.9%
2001 Long Island F,L vs Haas,55.7%,45.5%,6.3%,1/4,1.56,31.8%,46.0%,43.5%,6.0%,1.35,39.1%,87.5%,47.6%,8.3%,1.79,23.8%
2001 Los Angeles F,L vs Agassi,80.3%,47.4%,7.0%,2/3,1.62,2.7%,78.9%,46.7%,5.3%,1.70,5.0%,85.7%,50.0%,14.3%,1.53,0.0%
2001 Wimbledon R16,L vs Federer,47.5%,54.7%,14.9%,13/14,1.44,18.1%,38.1%,46.5%,15.0%,1.38,19.7%,69.4%,62.8%,16.1%,1.55,15.2%
2001 Miami R32,L vs Roddick,50.0%,30.0%,16.7%,5/5,1.76,5.0%,40.0%,31.3%,12.5%,1.74,4.3%,87.5%,28.6%,31.3%,1.79,5.9%
2001 Indian Wells F,L vs Agassi,74.5%,38.0%,12.3%,7/6,1.52,0.0%,77.8%,38.1%,8.6%,1.65,0.0%,69.6%,37.5%,26.1%,1.43,0.0%
2001 Indian Wells SF,W vs Kafelnikov,75.4%,58.7%,21.3%,3/10,1.82,2.8%,67.6%,47.8%,17.6%,1.75,0.0%,92.0%,69.6%,28.0%,1.91,6.3%
2000 Tour Finals SF,L vs Kuerten,66.1%,48.7%,8.7%,4/6,1.33,8.9%,59.5%,50.0%,2.7%,100.0%,17.2%,84.2%,46.9%,21.1%,1.73,0.0%
2000 Tour Finals RR,W vs Safin,56.8%,68.0%,15.9%,3/4,1.47,6.3%,25.0%,50.0%,31.3%,1.29,8.3%,84.0%,71.4%,8.0%,1.59,5.0%
Career (234 matches),,62.6%,49.5%,7.1%,46.5%,1.78,17.3%,59.3%,46.3%,6.7%,1.55,21.4%,80.2%,53.1%,9.2%,1.98,13.5%
