Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2002 US Open F,W vs Agassi,50% (19/38),50% (4/8),3/6,1/2,83% (10/12),1/2,0/0,- (0/0),- (0/0)
2002 US Open QF,W vs Roddick,82% (14/17),67% (4/6),3/3,1/1,100% (1/1),0/0,0/0,- (0/0),- (0/0)
2002 US Open R32,W vs Rusedski,76% (22/29),33% (3/9),3/3,1/1,50% (4/8),4/6,0/0,73% (8/11),60% (6/10)
2002 Houston F,L vs Roddick,60% (9/15),0% (0/1),0/0,0/0,50% (1/2),4/6,0/1,60% (6/10),30% (3/10)
2002 Houston SF,W vs Agassi,63% (10/16),50% (3/6),2/6,1/5,100% (2/2),0/0,0/0,- (0/0),- (0/0)
2002 Indian Wells SF,L vs Hewitt,43% (6/14),- (0/0),0/0,0/0,57% (4/7),0/2,0/1,- (0/0),- (0/0)
2002 Australian Open R16,L vs Safin,49% (17/35),14% (1/7),1/5,0/0,71% (10/14),3/6,1/2,80% (12/15),20% (3/15)
2001 US Open F,L vs Hewitt,57% (8/14),50% (1/2),0/0,0/0,42% (5/12),1/4,1/2,60% (3/5),17% (1/6)
2001 US Open SF,W vs Safin,67% (16/24),50% (2/4),3/6,1/2,100% (3/3),1/1,0/0,83% (5/6),33% (2/6)
2001 US Open QF,W vs Agassi,69% (24/35),0% (0/6),3/8,1/3,100% (3/3),1/2,0/0,65% (15/23),57% (13/23)
2001 Long Island F,L vs Haas,63% (10/16),25% (1/4),1/2,0/0,57% (4/7),2/4,2/3,- (0/0),- (0/0)
2001 Los Angeles F,L vs Agassi,36% (5/14),14% (1/7),0/0,0/0,43% (3/7),1/3,0/1,- (0/0),- (0/0)
2001 Wimbledon R16,L vs Federer,68% (26/38),18% (2/11),2/6,0/0,79% (11/14),1/4,0/1,77% (10/13),33% (4/12)
2001 Indian Wells F,L vs Agassi,71% (12/17),0% (0/4),0/1,0/0,70% (7/10),0/3,0/1,33% (2/6),50% (3/6)
2001 Indian Wells SF,W vs Kafelnikov,80% (8/10),71% (5/7),2/2,1/1,25% (1/4),0/0,0/0,- (0/0),- (0/0)
2000 Masters Cup SF,L vs Kuerten,52% (12/23),10% (1/10),1/5,0/0,57% (4/7),0/2,0/1,67% (4/6),50% (3/6)
2000 Masters Cup RR,L vs Hewitt,56% (5/9),0% (0/2),0/0,0/0,43% (3/7),0/2,0/1,- (0/0),- (0/0)
2000 Masters Cup RR,W vs Safin,75% (9/12),75% (3/4),2/3,1/2,100% (1/1),0/0,0/0,- (0/0),- (0/0)
2000 US Open F,L vs Safin,83% (10/12),0% (0/2),0/0,0/0,56% (5/9),0/3,0/1,- (0/0),- (0/0)
2000 Canada QF,L vs Safin,68% (15/22),33% (1/3),1/4,0/3,86% (6/7),3/5,3/4,67% (6/9),22% (2/9)
2002 (7 matches),,59.1%,40.5%,52.2%,44.4%,69.6%,54.5%,25.0%,72.2%,34.3%
2001 (8 matches),,64.9%,26.7%,44.0%,50.0%,61.7%,33.3%,37.5%,66.0%,43.4%
2000 (14 matches),,72.2%,30.6%,46.8%,38.1%,65.6%,30.4%,33.3%,66.7%,43.6%
1999 (10 matches),,82.0%,38.8%,71.4%,83.3%,80.0%,0.0%,-,69.6%,34.8%
1998 (16 matches),,67.7%,44.1%,51.8%,50.0%,58.8%,42.9%,54.5%,74.2%,31.8%
Career (171 matches),,68.8%,39.8%,52.8%,55.0%,67.8%,43.0%,37.5%,70.0%,33.3%
