Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2011,1,0,1,0.0%,1-2,33.3%,14-14,50.0%,0-0,-,0,,,,,,,,,,,,R32 (Mallorca 25K)
2010,42,28,14,66.7%,60-26,69.8%,468-323,59.2%,8-2,80.0%,0,,,,,,,,,,,,W (Alphen A D Rijn 25K)
2009,26,12,14,46.2%,27-31,46.6%,265-264,50.1%,3-3,50.0%,0,,,,,,,,,,,,W (Latina 50K)
2008,17,7,10,41.2%,17-22,43.6%,171-190,47.4%,2-0,100.0%,0,,,,,,,,,,,,QF (2x)
2007,26,15,11,57.7%,33-27,55.0%,291-268,52.1%,1-3,25.0%,0,,,,,,,,,,,,SF (Saint Raphael 50K)
2006,4,1,3,25.0%,2-5,28.6%,29-37,43.9%,0-1,0.0%,0,,,,,,,,,,,,R16 (Orange CA 50K)
2005,19,11,8,57.9%,24-18,57.1%,209-179,53.9%,3-2,60.0%,0,,,,,,,,,,,,F (Orange CA 50K)
2004,14,4,10,28.6%,10-19,34.5%,125-150,45.5%,2-3,40.0%,0,,,,,,,,,,,,QF (Cagnes sur Mer 75K)
2003,26,12,14,46.2%,27-30,47.4%,257-271,48.7%,3-5,37.5%,0,,,,,,,,,,,,SF (Marseille 50K)
2002,43,23,20,53.5%,54-48,52.9%,494-460,51.8%,4-6,40.0%,0,,,,,,,,,,,,SF (3x)
2001,32,20,12,62.5%,43-24,64.2%,335-262,56.1%,2-2,50.0%,0,,,,,,,,,,,,F (2x)
2000,7,2,5,28.6%,4-8,33.3%,53-66,44.5%,0-0,-,0,,,,,,,,,,,,QF (Quartu S'Elena 10K)
1999,15,8,7,53.3%,19-16,54.3%,152-154,49.7%,1-0,100.0%,0,,,,,,,,,,,,SF (Horb 10K)
1998,10,5,5,50.0%,11-11,50.0%,96-93,50.8%,0-1,0.0%,0,,,,,,,,,,,,SF (Nicosia 10K)
1997,5,3,2,60.0%,4-4,50.0%,35-35,50.0%,0-0,-,0,,,,,,,,,,,,QF (Fano 10K)
Career,287,151,136,52.6%,336-291,53.6%,2994-2766,52.0%,29-28,50.9%,0,,,,,,,,,,,,
