Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2018 Cuernavaca CH R32,L vs Garin,33% (3/9),33% (1/3),1/4,56% (5/9),20% (1/5),0/1,0/0,1/1,0/0,1/1
2018 Launceston CH R16,L vs Sarkissian,18% (2/11),100% (2/2),0/3,40% (4/10),0% (0/4),2/2,0/0,3/4,0/0,2/2
2018 Launceston CH R32,W vs Klein,44% (7/16),86% (6/7),2/5,44% (7/16),14% (1/7),6/6,1/2,1/2,0/1,1/1
2018 Playford CH QF,L vs Schnur,44% (8/18),50% (4/8),2/3,44% (8/18),38% (3/8),1/3,0/2,1/2,0/2,0/0
2018 Playford CH R16,W vs Kamke,71% (5/7),100% (5/5),0/0,14% (1/7),100% (1/1),5/5,2/2,0/0,1/1,0/0
2018 Playford CH R32,W vs Medvedev,44% (7/16),43% (3/7),0/1,19% (3/16),33% (1/3),3/3,2/2,1/2,1/1,0/0
2017 Hua Hin CH R16,L vs Ebden,11% (1/9),0% (0/1),0/3,38% (3/8),0% (0/3),0/0,0/0,1/1,0/0,0/0
2017 Kobe CH R32,L vs Robert,38% (3/8),33% (1/3),1/4,75% (6/8),17% (1/6),0/1,0/0,0/1,0/0,0/0
2017 Shenzhen CH R32,L vs Jung,27% (3/11),33% (1/3),0/1,27% (3/11),33% (1/3),0/1,0/0,2/3,0/0,2/2
2017 Ho Chi Minh City CH R16,L vs Youzhny,14% (1/7),0% (0/1),0/4,71% (5/7),0% (0/5),0/0,0/0,1/2,0/0,1/1
2017 Ho Chi Minh City CH R32,W vs Trinh,58% (7/12),100% (7/7),2/2,33% (4/12),25% (1/4),6/7,2/2,0/1,1/1,0/0
2017 Ningbo CH R16,L vs Daniel,20% (2/10),50% (1/2),1/3,40% (4/10),25% (1/4),0/1,0/0,2/2,0/0,1/1
2017 Ningbo CH R32,W vs Nagal,56% (5/9),80% (4/5),1/1,11% (1/9),0% (0/1),3/4,2/2,0/0,1/1,0/0
2017 Kaohsiung CH SF,L vs Copil,20% (2/10),0% (0/2),0/2,20% (2/10),0% (0/2),0/0,0/0,0/0,0/0,0/0
2017 Kaohsiung CH QF,W vs Begemann,63% (5/8),80% (4/5),0/0,0% (0/8),- (0/0),3/3,1/1,0/0,1/1,0/0
2017 Kaohsiung CH R16,W vs Saville,44% (7/16),100% (7/7),1/4,27% (4/15),0% (0/4),5/6,0/0,4/4,0/0,2/2
2017 Kaohsiung CH R32,W vs Hsu,63% (5/8),100% (5/5),0/0,14% (1/7),100% (1/1),3/3,0/0,0/0,0/0,0/0
2017 Gwangju CH QF,L vs Yang,40% (4/10),75% (3/4),1/5,67% (6/9),17% (1/6),2/2,0/1,0/0,0/0,0/0
2017 Gwangju CH R32,W vs Kim,42% (5/12),60% (3/5),1/3,46% (6/13),33% (2/6),3/3,2/2,0/1,1/1,0/0
2017 Zhangjiagang CH R32,L vs Kudryavtsev,25% (4/16),25% (1/4),0/3,44% (7/16),57% (4/7),0/1,0/0,3/3,0/0,3/3
2018 (6 matches),,41.6%,65.6%,31.3%,36.8%,25.0%,85.0%,62.5%,63.6%,40.0%,100.0%
2017 (21 matches),,35.5%,66.7%,22.6%,39.8%,25.6%,78.3%,76.9%,66.7%,100.0%,93.3%
2016 (38 matches),,36.9%,77.0%,26.7%,34.1%,37.6%,82.6%,79.5%,74.5%,94.7%,73.3%
2015 (11 matches),,34.8%,45.7%,8.6%,41.2%,27.8%,75.0%,88.9%,66.7%,66.7%,50.0%
2014 (46 matches),,31.7%,63.8%,15.3%,34.2%,38.5%,77.7%,93.0%,73.2%,100.0%,59.3%
Career (208 matches),,35.7%,67.5%,20.8%,36.4%,33.8%,79.2%,79.2%,72.0%,83.8%,68.1%
