Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2015 Wimbledon R128,L vs Broady,106.6,111.0,6.9,,,123,94,99.1,4.0,,,108,88
2015 Australian Open R64,L vs Murray,106.7,115.9,3.9,,,122,105,95.7,6.5,,,111,83
2015 Australian Open R128,W vs Kudryavtsev,110.3,116.6,3.4,,,124,106,97.9,4.8,,,106,85
2014 US Open R128,L vs Federer,105.3,113.3,5.7,,,123,93,92.7,7.9,,,106,65
2014 Roland Garros R64,L vs Murray,105.9,114.3,6.0,,,124,80,89.1,6.3,,,106,80
2014 Australian Open R128,L vs Nishikori,101.9,,,,,120,,,,,,,71
2013 US Open R128,L vs Robredo,101.4,,,,,122,,,,,,,79
2013 Roland Garros R128,L vs Ferrer,104.3,,,,,126,,,,,,,69
2013 Australian Open R128,L vs Cilic,103.6,,,,,121,,,,,,,80
2012 US Open R128,L vs Cilic,101.2,,,,,122,,,,,,,63
2012 Australian Open R128,L vs Monfils,98.8,,,,,121,,,,,,,65
2011 US Open R128,L vs Chela,107.1,115.7,4.1,,,121,110,87.0,5.9,,,93,79
2011 Australian Open R128,L vs Berankis,101.6,112.0,6.6,,,122,83,88.3,6.9,,,113,67
Career (13 matches),,104.0,113.9,5.4,,,126,80,94.4,5.9,,,113,63
