Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2014 US Open R128,L vs Federer,20.5%,54.2%,24.2%,56.0%,9.2%,24.0%,0.0%,16.3%,46.7%,1.4%,33.3%,60,52
2014 Atlanta QF,L vs Isner,6.0%,100.0%,7.2%,81.8%,6.7%,6.3%,25.0%,9.4%,25.0%,0.8%,100.0%,10,37
2014 Sydney QF,L vs Stakhovsky,1.8%,100.0%,9.0%,45.5%,11.4%,9.5%,33.3%,7.7%,27.3%,0.0%,-,46,63
2014 Brisbane QF,L vs Federer,2.0%,100.0%,14.7%,42.9%,5.7%,10.0%,0.0%,14.9%,16.7%,1.7%,0.0%,76,73
2013 Sydney R32,L vs Tomic,0.0%,-,4.2%,20.0%,14.3%,28.6%,100.0%,6.5%,28.6%,0.0%,-,-2,16
Career (5 matches),,8.7%,63.3%,13.1%,53.8%,9.9%,16.3%,33.3%,11.4%,31.9%,0.7%,33.3%,40,48
