Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,6,Hard,10,4,6,40.0%,0,0,0,-,2017,2023,Q3,9,0.99,4.2%,4.9%,62.3%,59.1%,45.3%,53.9%,45.4%,59.8%,43.4%
Roland Garros,4,Clay,6,2,4,33.3%,1,0,1,0.0%,2017,2022,Q2,5,1.04,6.6%,3.8%,59.6%,67.4%,47.3%,59.2%,42.4%,42.9%,37.8%
Wimbledon,5,Grass,8,3,5,37.5%,4,2,2,50.0%,2016,2022,Q3,4,0.96,4.5%,5.6%,55.2%,63.6%,48.4%,56.8%,41.4%,61.9%,35.7%
US Open,11,Hard,16,5,11,31.3%,3,1,2,33.3%,2007,2022,R128,8,0.88,4.6%,3.8%,57.1%,62.9%,42.1%,54.0%,40.5%,60.0%,54.8%
Nottingham,2,Grass,2,0,2,0.0%,2,1,1,50.0%,2022,2023,Q1,2,0.98,8.2%,5.6%,60.0%,68.4%,48.7%,60.5%,38.7%,37.5%,25.0%
Charleston,2,Clay,5,3,2,60.0%,1,0,1,0.0%,2017,2023,R64,5,1.12,4.9%,5.2%,58.9%,70.2%,49.0%,61.5%,43.3%,58.1%,33.3%
Toronto,2,Hard,5,3,2,60.0%,2,1,1,50.0%,2017,2022,R32,5,1.03,4.9%,6.6%,60.1%,66.4%,43.6%,57.3%,44.1%,64.0%,50.0%
Berlin,2,Grass,4,2,2,50.0%,1,0,1,0.0%,2021,2022,R32,4,1.02,6.3%,3.1%,60.4%,75.5%,45.3%,63.5%,37.1%,60.7%,38.7%
Indian Wells,3,Hard,3,0,3,0.0%,1,0,1,0.0%,2009,2021,Q1,2,0.75,2.9%,7.3%,53.3%,60.3%,37.5%,49.6%,37.9%,52.6%,27.3%
Prague,3,Hard,7,4,3,57.1%,2,1,1,50.0%,2015,2021,R16,5,1.07,3.7%,4.0%,61.2%,60.7%,51.7%,57.2%,45.8%,65.9%,45.2%
