Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2018 US Open R128,L vs Sakkari,90.6,97.4,6.5,102.3,93.0,110,82,82.8,4.6,93.0,80.7,94,74
Career (1 matches),,90.6,97.4,6.5,102.3,93.0,110,82,82.8,4.6,93.0,80.7,94,74
