Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
8,Madison Brengle [USA],2,6,25.0%,1,0,1,0.0%,2008,2021,2,0.86,3.8%,3.8%,62.1%,62.2%,36.0%,52.3%,41.1%,26.7%,31.3%
6,Kimberly Birrell [AUS],1,5,16.7%,3,0,3,0.0%,2015,2023,0,,,,,,,,,,
6,Maddison Inglis [AUS],3,3,50.0%,3,1,2,33.3%,2019,2021,1,0.93,6.7%,3.4%,60.5%,59.7%,48.9%,55.5%,41.6%,58.8%,42.9%
6,Jamie Loeb [USA],2,4,33.3%,1,0,1,0.0%,2013,2021,2,0.91,6.5%,3.7%,57.9%,64.5%,53.3%,59.8%,36.6%,69.2%,75.0%
6,Alexandra Bozovic [AUS],5,1,83.3%,2,2,0,100.0%,2017,2020,0,,,,,,,,,,
5,Varvara Lepchenko [USA],2,3,40.0%,0,0,0,-,2010,2023,2,1.23,5.4%,3.4%,53.7%,66.3%,56.5%,61.7%,46.9%,54.5%,31.3%
5,Priscilla Hon [AUS],3,2,60.0%,2,0,2,0.0%,2015,2022,1,1.02,3.6%,2.4%,67.5%,66.1%,44.4%,59.0%,41.8%,50.0%,57.1%
5,Veronica Cepede Royg [PAR],1,4,20.0%,0,0,0,-,2013,2021,2,0.88,1.8%,5.3%,52.6%,63.3%,48.1%,56.1%,38.5%,55.6%,40.0%
5,Nicole Gibbs [USA],1,4,20.0%,1,0,1,0.0%,2009,2018,1,0.88,4.8%,2.9%,60.6%,57.1%,46.3%,52.9%,41.6%,64.7%,41.7%
5,Anna Tatishvili [GEO],1,4,20.0%,1,1,0,100.0%,2011,2015,0,,,,,,,,,,
5,Samantha Crawford [USA],3,2,60.0%,0,0,0,-,2012,2015,0,,,,,,,,,,
4,Abbie Myers [AUS],3,1,75.0%,1,0,1,0.0%,2018,2022,0,,,,,,,,,,
4,Lizette Cabrera [AUS],1,3,25.0%,2,0,2,0.0%,2019,2021,1,1.13,2.3%,6.9%,60.9%,52.8%,58.8%,55.2%,50.6%,76.9%,60.0%
4,Whitney Osuigwe [USA],2,2,50.0%,2,1,1,50.0%,2018,2021,3,1.04,3.0%,6.5%,54.1%,68.0%,43.4%,56.7%,45.2%,60.0%,51.9%
4,Maria Sanchez [USA],4,0,100.0%,2,2,0,100.0%,2010,2019,0,,,,,,,,,,
