Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
02-Feb-2026,Tenerife 1 CH,Hard,F,117,183,(2) Daniel Merida Aguilar [ESP] d. (1) Maestrelli,6-2 6-4,0.62,1.9%,3.8%,55.8%,75.9%,30.4%,2/5,1:17
17-Nov-2025,Bergamo CH,Hard,F,157,282,(8) Maestrelli d. Marko Topo [GER],6-3 3-6 6-1,0.99,2.5%,1.3%,70.9%,71.4%,60.9%,2/3,1:45
28-Jul-2025,Porto CH,Hard,F,178,312,(Q) Moez Echargui [TUN] d. (6) Maestrelli,6-3 6-2,0.57,4.3%,10.6%,48.9%,69.6%,41.7%,3/6,1:15
30-Jun-2025,Brasov CH,Clay,F,237,241,Maestrelli d. Luka Pavlovic [FRA],7-6(7) 6-4,1.32,5.0%,2.5%,68.8%,80.0%,56.0%,4/4,2:03
05-May-2025,Francavilla al Mare CH,Clay,F,303,262,(WC) Maestrelli d. Valentin Vacherot [MON],6-4 6-4,1.23,11.1%,3.2%,60.3%,76.3%,52.0%,2/3,1:45
18-Nov-2024,Rovereto CH,Hard,F,284,110,(2) Luca Nardi [ITA] d. (WC) Maestrelli,6-1 6-3,0.64,6.0%,8.0%,62.0%,61.3%,26.3%,4/9,1:11
28-Oct-2024,M25 Monastir,Hard,F,303,642,Kimmer Coppejans [BEL] d. (5) Maestrelli,7-5 6-2,,,,,,,,
19-Jun-2023,Montechiarugolo CH,Clay,F,183,103,(3) Alexandre Muller [FRA] d. Maestrelli,6-1 6-4,0.60,6.5%,4.3%,69.6%,56.3%,57.1%,1/4,1:11
11-Jul-2022,Verona CH,Clay,F,337,98,Maestrelli d. (1) Pedro Cachin [ARG],3-6 6-3 6-0,1.29,7.6%,3.8%,58.2%,69.6%,63.6%,6/7,2:02
16-May-2022,Francavilla Al Mare CH,Clay,F,512,280,(4) Matteo Arnaldi [ITA] d. Maestrelli,6-3 6-7(7) 6-4,0.82,2.7%,4.4%,55.8%,61.9%,36.0%,9/17,2:57
