Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2014 Bastad R16,L vs Ferrer,8,20,0.4,9.3%,23.3%,7,20,0.4,8.6%,24.7%,7.4%,1.2%,0.8,17.4%,20.9%
2014 Wimbledon R128,L vs Berdych,39,21,1.9,14.0%,7.6%,29,19,1.5,12.0%,7.9%,9.1%,2.5%,3.1,27.0%,8.6%
2014 Roland Garros R128,L vs Monfils,28,28,1.0,12.3%,12.3%,27,26,1.0,12.8%,12.3%,7.6%,4.3%,1.2,25.4%,20.6%
2013 Wimbledon R128,L vs Federer,14,13,1.1,12.0%,11.1%,11,12,0.9,10.4%,11.3%,,,5.3,27.4%,5.1%
2013 Roland Garros R32,L vs Kohlschreiber,21,24,0.9,11.9%,13.6%,20,19,1.1,12.3%,11.7%,,,1.7,22.7%,13.1%
2013 Roland Garros R128,W vs Tomic,27,22,1.2,13.9%,11.3%,22,19,1.2,12.4%,10.7%,,,1.1,18.6%,17.5%
2013 Australian Open R128,L vs Nishikori,29,38,0.8,11.9%,15.6%,23,35,0.7,10.3%,15.6%,,,0.9,18.9%,20.5%
2011 Wimbledon R64,L vs Roddick,33,11,3.0,20.5%,6.8%,25,9,2.8,18.4%,6.6%,11.8%,4.4%,6.5,24.2%,3.7%
2011 Roland Garros R64,L vs Djokovic,18,14,1.3,14.1%,10.9%,15,14,1.1,12.2%,11.4%,8.9%,2.4%,2.1,21.1%,10.2%
2011 Roland Garros R128,W vs Paire,25,25,1.0,9.1%,9.1%,23,19,1.2,9.0%,7.4%,7.0%,2.0%,0.7,21.0%,28.6%
2011 Australian Open R128,L vs Fish,52,42,1.2,18.3%,14.8%,42,41,1.0,16.3%,15.9%,,,1.4,24.6%,17.6%
2005 Roland Garros QF,L vs Federer,13,22,0.6,7.1%,12.1%,12,19,0.6,7.3%,11.6%,4.3%,3.0%,1.3,28.6%,22.0%
Career (12 matches),,307,280,1.1,13.0%,11.9%,256,252,1.0,12.0%,11.8%,4.5%,1.6%,1.4,23.3%,16.6%
