Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2015,23,12,11,52.2%,30-27,52.6%,295-277,51.6%,7-7,50.0%,20,81.4%,20.6%,6.5%,1.3%,70.9%,70.4%,52.6%,65.2%,36.6%,50.9%,1.05,F (Banja Luka)
2014,25,14,11,56.0%,33-26,55.9%,305-280,52.1%,7-3,70.0%,25,80.8%,22.2%,7.1%,1.6%,71.2%,70.5%,51.6%,65.0%,37.4%,50.9%,1.07,SF (2x)
2012,52,42,10,80.8%,87-28,75.7%,654-465,58.4%,12-6,66.7%,48,83.7%,34.5%,5.2%,1.3%,71.9%,70.2%,54.5%,65.8%,43.1%,54.2%,1.26,W (3x)
2011,1,0,1,0.0%,1-2,33.3%,11-15,42.3%,0-0,-,1,69.2%,15.4%,0.0%,1.5%,69.2%,68.9%,45.0%,61.5%,35.3%,46.7%,0.92,R32 (Szczecin)
2010,2,1,1,50.0%,3-2,60.0%,24-21,53.3%,0-0,-,2,78.3%,27.3%,2.0%,4.0%,65.3%,72.4%,42.3%,62.0%,39.6%,51.4%,1.04,R16 (Prostejov)
2008,6,4,2,66.7%,8-2,80.0%,55-38,59.1%,1-0,100.0%,0,,,,,,,,,,,,F (Dnepropetrovsk)
2007,49,36,13,73.5%,73-34,68.2%,580-436,57.1%,13-5,72.2%,0,,,,,,,,,,,,W (3x)
2005,7,3,4,42.9%,8-9,47.1%,85-85,50.0%,1-2,33.3%,0,,,,,,,,,,,,QF (Dnepropetrovsk)
2004,11,7,4,63.6%,13-8,61.9%,109-88,55.3%,1-2,33.3%,0,,,,,,,,,,,,W (Rome)
2003,29,16,13,55.2%,35-30,53.8%,341-297,53.4%,3-9,25.0%,0,,,,,,,,,,,,F (Rome)
2002,40,19,21,47.5%,49-51,49.0%,504-480,51.2%,8-9,47.1%,0,,,,,,,,,,,,W (Maia)
2001,28,16,12,57.1%,37-28,56.9%,321-305,51.3%,8-5,61.5%,0,,,,,,,,,,,,F (Freudenstadt)
Career,273,170,103,62.3%,377-247,60.4%,3284-2787,54.1%,61-48,56.0%,96,82.1%,27.7%,5.9%,1.4%,71.3%,70.4%,52.8%,65.3%,40.0%,52.4%,1.15,
