Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2014 Wimbledon R128,L vs Berdych,101.0,103.9,9.0,,,121,66,90.4,8.1,,,114,74
2014 Roland Garros R128,L vs Monfils,104.2,109.2,9.9,,,123,80,88.5,5.4,,,98,78
2013 Wimbledon R128,L vs Federer,107.0,,,,,125,,,,,,,85
2013 Roland Garros R32,L vs Kohlschreiber,108.2,,,,,123,,,,,,,82
2013 Roland Garros R128,W vs Tomic,111.1,,,,,124,,,,,,,79
2013 Australian Open R128,L vs Nishikori,105.2,,,,,123,,,,,,,74
2011 Wimbledon R64,L vs Roddick,111.5,116.3,5.5,,,124,97,100.5,6.1,,,111,82
2011 Roland Garros R64,L vs Djokovic,109.1,115.3,5.0,,,124,106,98.6,4.3,,,107,83
2011 Roland Garros R128,W vs Paire,110.4,115.9,5.7,,,128,95,98.1,5.1,,,108,87
2011 Australian Open R128,L vs Fish,110.5,115.4,5.8,,,126,95,95.1,5.4,,,112,87
Career (10 matches),,107.5,111.7,7.1,,,128,66,95.3,5.8,,,114,74
