Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
14-Sep-2015,Banja Luka CH,Clay,F,224,102,(3) Dusan Lajovic [SRB] d. Hanescu,7-6(5) 7-6(5),0.79,0.0%,0.0%,70.0%,69.6%,62.5%,0/1,
10-Sep-2012,Banja Luka CH,Clay,F,97,118,(3) Hanescu d. (7) Andreas Haider Maurer [AUT],6-4 6-1,1.54,3.8%,0.0%,76.9%,75.0%,58.3%,4/4,1:21
06-Aug-2012,Sibiu CH,Clay,F,116,105,(1) Adrian Ungur [ROU] d. (2) Hanescu,6-4 7-6(1),0.77,1.3%,1.3%,88.3%,60.3%,55.6%,2/4,1:44
15-May-2011,Nice,Clay,F,69,12,(3) Nicolas Almagro [ESP] d. Hanescu,6-7(5) 6-3 6-3,0.84,1.9%,0.9%,67.9%,58.3%,44.1%,9/16,2:19
05-Apr-2010,Casablanca,Clay,F,43,23,(1) Stan Wawrinka [SUI] d. (3) Hanescu,6-2 6-3,0.75,0.0%,4.1%,75.5%,59.5%,33.3%,5/9,1:18
13-Jul-2009,Stuttgart,Clay,F,33,43,Jeremy Chardy [FRA] d. (4) Hanescu,1-6 6-3 6-4,0.93,5.0%,2.5%,65.0%,65.4%,53.6%,3/6,1:48
10-Nov-2008,Dnepropetrovsk CH,Hard,F,52,62,(4) Fabrice Santoro [FRA] d. (3) Hanescu,6-2 6-3,,,,,,,,
07-Jul-2008,Gstaad,Clay,F,80,34,Hanescu d. (7) Igor Andreev [RUS],6-3 6-4,1.52,1.9%,1.9%,71.2%,78.4%,73.3%,0/0,1:10
10-Sep-2007,Bucharest,Clay,F,151,42,(6) Gilles Simon [FRA] d. (WC) Hanescu,4-6 6-3 6-2,0.93,3.9%,1.3%,72.4%,74.5%,38.1%,2/5,1:51
27-Aug-2001,Freudenstadt CH,Clay,F,259,97,(1) Albert Montanes [ESP] d. Hanescu,6-0 6-3,,,,,,,,
