Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2016 USA F7 F,L vs Saez,0.86,0.85,78.1,21.1,2.0%,57.1%,2.2%,68.9%,35.4%,39.0%
2016 USA F7 SF,W vs Mena,1.01,1.89,35.0,2.0,16.0%,76.0%,0.0%,50.0%,66.7%,68.4%
2015 Sibiu CH R32,L vs Riba,0.84,0.81,57.9,4.6,13.2%,65.8%,11.1%,72.2%,34.1%,26.2%
2015 Banja Luka CH F,L vs Lajovic,0.87,0.69,58.4,2.4,0.0%,61.9%,0.0%,73.7%,26.7%,24.4%
2015 Banja Luka CH SF,W vs Zekic,1.07,1.43,59.0,2.4,8.0%,84.0%,6.3%,68.8%,30.4%,32.1%
2015 Banja Luka CH QF,W vs Cipolla,2.24,4.60,21.4,2.2,11.5%,73.1%,4.3%,69.6%,54.2%,63.6%
2015 Banja Luka CH R16,W vs Bourgue,0.90,1.80,48.6,2.0,3.3%,83.3%,10.3%,72.4%,38.7%,50.0%
2015 Banja Luka CH R32,W vs Cachin,1.29,3.09,35.5,2.1,4.2%,75.0%,0.0%,85.7%,50.0%,46.2%
2015 Alphen CH QF,L vs Sijsling,0.95,0.82,67.3,2.1,4.2%,52.1%,2.2%,64.4%,34.1%,38.5%
2015 Alphen CH R16,W vs Hemery,1.08,1.17,79.6,6.3,3.3%,76.7%,3.6%,54.5%,38.2%,34.7%
2015 Alphen CH R32,W vs Van Den Honert,1.18,2.27,42.2,2.1,16.0%,72.0%,0.0%,85.7%,45.8%,36.8%
2015 Manerbio CH R32,L vs De Schepper,0.91,0.76,50.8,4.8,0.0%,47.6%,5.1%,61.5%,33.3%,43.6%
2015 Meerbusch CH QF,L vs Arguello,1.03,0.86,48.2,3.4,4.8%,38.1%,0.0%,55.0%,52.0%,37.5%
2015 Meerbusch CH R16,W vs Doumbia,0.83,1.37,53.8,4.2,11.6%,67.4%,2.6%,78.9%,43.4%,46.0%
2015 Meerbusch CH R32,W vs Setkic,1.20,1.39,50.5,2.3,5.0%,70.0%,2.7%,54.1%,47.5%,39.5%
2015 Scheveningen CH R32,L vs Kovalik,1.01,0.81,64.1,2.8,4.3%,54.3%,0.0%,59.1%,35.2%,34.7%
2015 Todi CH R32,L vs Arnaboldi,0.80,0.73,45.5,4.2,8.1%,56.8%,6.3%,56.3%,41.2%,37.9%
2015 Caltanissetta CH R32,L vs Elias,0.87,0.81,64.1,16.5,2.2%,63.0%,2.3%,62.8%,32.6%,36.6%
2014 Alphen aan den Rijn CH R16,W vs Middelkoop,1.08,1.61,56.7,2.0,11.4%,74.3%,3.1%,78.1%,38.5%,32.4%
2014 Alphen aan den Rijn CH R32,W vs De Greef,1.05,1.42,54.9,2.1,6.3%,62.5%,0.0%,61.3%,56.7%,46.4%
2016 (2 matches),,0.90,1.14,64.2,3.7,6.8%,63.5%,1.5%,62.7%,44.9%,48.3%
2015 (16 matches),,1.03,1.12,55.8,3.0,5.8%,64.5%,3.6%,65.5%,38.3%,38.0%
2014 (34 matches),,1.03,0.95,52.4,2.7,4.1%,61.5%,2.5%,61.0%,36.5%,34.6%
2013 (38 matches),,0.99,0.87,51.3,2.6,4.4%,62.4%,3.0%,60.7%,34.4%,33.3%
2012 (42 matches),,1.04,1.20,51.2,2.6,1.0%,65.3%,0.9%,63.7%,40.8%,40.8%
Career (141 matches),,1.01,1.00,51.7,2.7,3.5%,63.2%,2.4%,62.2%,36.9%,36.9%
