Match,Result,Unret%,<=3 W%,RiP W%,SvImpact,1st: Unret%,<=3 W%,RiP W%,SvImpact,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,2ndAgg
1998 Kitzbuhel SF,W vs Clavet,17.9%,29.9%,60.4%,26.0%,23.3%,37.2%,72.7%,35.8%,57.9%,66.7%,0.0%,9.1%,18.2%,40.0%,-26
1996 Rome R64,W vs Hlasek,19.0%,23.8%,80.0%,21.7%,31.6%,36.8%,76.9%,37.4%,16.7%,38.5%,-,14.3%,21.4%,83.3%,-79
1996 Davis Cup World Group R1 RR,L vs Kafelnikov,12.9%,16.5%,46.9%,16.1%,19.3%,24.1%,50.7%,24.6%,45.2%,34.1%,0.0%,4.2%,6.3%,41.3%,-76
1995 Monte Carlo SF,L vs Muster,9.9%,14.1%,54.0%,18.0%,13.0%,16.7%,57.4%,23.7%,92.3%,25.0%,0.0%,0.0%,6.3%,43.8%,-118
Career (4 matches),,14.1%,19.7%,54.7%,19.3%,19.6%,26.1%,59.4%,28.0%,59.1%,39.6%,0.0%,6.0%,11.0%,46.8%,-57
