Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2003,9,3,6,33.3%,9-15,37.5%,91-118,43.5%,1-0,100.0%,9,64.8%,21.4%,3.1%,4.7%,60.3%,65.3%,44.6%,57.1%,37.3%,47.4%,0.87,QF (Vina del Mar)
2002,37,11,26,29.7%,31-61,33.7%,402-481,45.5%,5-10,33.3%,37,70.6%,21.3%,4.2%,6.1%,53.5%,69.4%,47.4%,59.2%,37.2%,48.1%,0.91,R16 (3x)
2001,37,17,20,45.9%,42-42,50.0%,397-431,47.9%,10-5,66.7%,36,71.3%,24.3%,5.2%,6.2%,53.8%,69.6%,49.1%,60.1%,39.0%,49.4%,0.98,W (2x)
2000,27,9,18,33.3%,29-48,37.7%,342-395,46.4%,2-7,22.2%,24,70.5%,25.4%,4.3%,4.2%,58.3%,66.7%,48.9%,59.3%,38.9%,49.2%,0.96,R16 (4x)
1999,29,15,14,51.7%,37-39,48.7%,351-356,49.6%,2-3,40.0%,27,67.3%,29.8%,2.1%,3.0%,65.0%,62.2%,47.2%,56.9%,40.8%,49.1%,0.95,SF (2x)
1998,59,34,25,57.6%,86-73,54.1%,769-725,51.5%,11-10,52.4%,53,73.9%,27.2%,3.4%,4.8%,62.1%,67.9%,48.6%,60.6%,39.7%,50.0%,1.01,W (Casablanca)
1997,34,14,20,41.2%,36-44,45.0%,359-390,47.9%,3-4,42.9%,34,66.8%,29.0%,3.2%,4.7%,62.5%,65.1%,45.3%,57.7%,39.8%,48.8%,0.94,F (Bucharest)
1996,59,30,29,50.8%,74-77,49.0%,735-722,50.4%,12-12,50.0%,49,70.4%,29.6%,2.2%,4.1%,63.3%,64.0%,49.3%,58.6%,40.9%,49.6%,0.99,F (Estoril)
1995,60,32,28,53.3%,77-71,52.0%,707-685,50.8%,10-10,50.0%,56,74.0%,27.9%,2.1%,4.0%,61.0%,68.7%,47.8%,60.5%,40.2%,50.0%,1.02,F (2x)
1994,69,38,31,55.1%,85-84,50.3%,794-770,50.8%,9-7,56.3%,64,74.2%,27.6%,3.1%,4.0%,66.7%,66.1%,48.8%,60.3%,40.8%,50.3%,1.03,F (Stuttgart Outdoor)
1993,27,17,10,63.0%,39-25,60.9%,336-291,53.6%,8-2,80.0%,27,74.3%,31.9%,2.5%,3.1%,68.6%,66.2%,49.4%,61.0%,42.7%,51.7%,1.09,SF (3x)
1991,3,0,3,0.0%,1-6,14.3%,20-39,33.9%,0-0,-,3,55.2%,13.3%,1.9%,5.3%,70.5%,59.6%,34.4%,52.2%,34.0%,43.3%,0.71,R32 (3x)
1990,1,0,1,0.0%,0-1,0.0%,4-6,40.0%,0-1,0.0%,0,,,,,,,,,,,,R32 (Palermo)
Career,451,220,231,48.8%,546-586,48.2%,5307-5409,49.5%,73-71,50.7%,419,71.6%,27.1%,3.2%,4.4%,61.7%,66.5%,48.1%,59.5%,39.9%,49.6%,0.99,
