Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,9,Hard,14,5,9,35.7%,2,0,2,0.0%,1994,2003,R32,14,0.95,3.9%,4.5%,62.3%,66.4%,45.3%,58.4%,39.7%,57.6%,37.8%
Roland Garros,9,Clay,20,11,9,55.0%,12,6,6,50.0%,1994,2003,R16,18,1.00,1.5%,4.0%,60.8%,65.3%,48.1%,58.6%,41.6%,64.8%,37.6%
Wimbledon,5,Grass,6,1,5,16.7%,5,2,3,40.0%,1994,2002,R64,6,0.78,4.3%,5.3%,63.2%,66.7%,42.1%,57.6%,33.2%,46.9%,40.0%
US Open,8,Hard,12,4,8,33.3%,6,6,0,100.0%,1994,2002,R32,12,0.82,3.6%,6.3%,55.7%,69.0%,44.1%,58.0%,34.5%,62.2%,33.7%
Olympics,1,,3,2,1,66.7%,1,1,0,100.0%,1996,1996,R16,0,,,,,,,,,,
Davis Cup,6,,24,14,10,58.3%,13,6,7,46.2%,1994,2000,,0,,,,,,,,,,
Rome Masters,10,Clay,21,11,10,52.4%,3,1,2,33.3%,1993,2003,QF,20,0.98,2.8%,3.6%,60.5%,63.6%,50.5%,58.4%,40.9%,59.9%,50.7%
Palermo,9,Clay,12,3,9,25.0%,2,1,1,50.0%,1990,2002,SF,11,0.83,2.3%,3.4%,65.2%,64.2%,37.9%,55.1%,37.2%,37.9%,36.8%
St. Poelten,8,Clay,20,13,7,65.0%,5,4,1,80.0%,1995,2002,W,19,1.11,3.9%,4.4%,63.1%,66.2%,52.2%,61.1%,43.2%,50.4%,46.1%
Monte Carlo Masters,8,Clay,18,10,8,55.6%,8,2,6,25.0%,1994,2002,SF,18,1.07,2.9%,3.2%,63.0%,65.7%,48.2%,59.2%,43.5%,49.6%,46.0%
San Marino,7,Clay,22,15,7,68.2%,7,4,3,57.1%,1993,2000,F,22,1.16,2.1%,4.3%,64.3%,66.2%,51.7%,61.0%,45.1%,61.7%,44.3%
Estoril,7,Clay,15,8,7,53.3%,6,2,4,33.3%,1994,2003,F,15,1.05,2.6%,6.4%,62.7%,66.9%,43.9%,58.3%,43.7%,47.8%,36.8%
