Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2014 Roland Garros R128,L vs Haase,0.94,0.66,32.4,2.3,-,57.4%,-,56.8%,28.0%,31.9%
2014 Roland Garros R128,L vs Haase,0.95,0.66,32.4,2.3,6.3%,58.3%,0.0%,55.6%,30.0%,29.8%
2014 Dusseldorf R16,L vs Vesely,1.12,0.55,57.8,2.1,0.0%,52.6%,5.7%,65.7%,13.8%,28.0%
2014 Dusseldorf R32,W vs Sela,1.22,1.98,35.6,2.0,3.6%,64.3%,4.2%,66.7%,53.8%,58.3%
2014 Munich R32,L vs Delbonis,1.01,0.46,55.8,2.0,10.9%,65.2%,2.4%,56.1%,20.0%,15.4%
2014 Barcelona R64,L vs Ramos,0.81,0.63,44.9,2.4,6.3%,78.1%,3.6%,42.9%,29.0%,30.8%
2014 Indian Wells R64,L vs Isner,0.90,0.39,51.8,2.7,2.9%,68.6%,6.3%,65.6%,9.7%,19.2%
2014 Indian Wells R128,W vs Goffin,1.18,1.13,92.1,2.9,-,50.9%,-,63.0%,39.0%,43.6%
2014 Dubai R32,W vs Golubev,1.02,1.45,54.0,2.9,0.0%,69.7%,3.4%,65.5%,41.7%,50.0%
2014 Marseille R16,L vs Tsonga,0.85,0.80,65.5,2.4,11.9%,83.3%,10.5%,55.3%,26.1%,30.8%
2014 Marseille R32,W vs Sijsling,1.17,1.48,47.2,3.4,17.6%,79.4%,16.7%,53.3%,45.9%,36.4%
2014 Montpellier R16,L vs Olivetti,1.08,0.75,77.6,17.1,5.6%,69.0%,4.5%,63.6%,23.2%,23.5%
2014 Montpellier R32,W vs Benneteau,1.33,1.26,59.6,2.5,11.1%,71.1%,4.9%,70.7%,22.5%,33.3%
2014 Australian Open R64,L vs Gasquet,0.86,0.73,32.7,3.2,11.1%,63.0%,2.0%,47.1%,40.7%,34.8%
2014 Australian Open R64,L vs Gasquet,0.87,0.74,32.9,3.2,9.1%,61.8%,1.9%,48.1%,40.7%,34.8%
2014 Australian Open R128,W vs Kubot,0.94,1.18,48.6,5.0,4.3%,64.3%,4.6%,64.6%,47.1%,42.0%
2013 Beijing R32,W vs Lu,1.13,1.32,55.5,2.3,4.9%,65.9%,8.3%,58.3%,41.7%,46.7%
2013 Kuala Lumpur R32,L vs Cuevas,0.78,0.66,49.4,2.2,3.4%,58.6%,4.0%,56.0%,39.5%,32.4%
2013 US Open R64,L vs Dodig,0.80,0.53,24.4,2.0,-,51.2%,-,61.1%,27.3%,30.8%
2013 US Open R128,W vs Williams,1.02,1.19,45.8,32.8,-,69.6%,-,56.1%,40.8%,45.6%
2014 (16 matches),,1.01,0.91,52.3,2.7,6.3%,65.3%,4.0%,58.8%,33.4%,34.6%
2013 (42 matches),,1.00,1.01,45.8,2.6,2.1%,61.7%,2.2%,60.8%,37.9%,41.3%
2012 (39 matches),,1.02,1.00,51.8,3.0,0.6%,59.3%,0.7%,62.6%,37.1%,40.2%
2011 (26 matches),,1.03,1.00,44.8,2.4,2.2%,60.8%,1.3%,57.3%,38.2%,41.1%
2010 (6 matches),,1.16,1.24,56.1,3.1,7.2%,66.2%,2.6%,59.0%,39.7%,39.7%
Career (173 matches),,1.01,1.01,50.5,2.7,3.6%,61.9%,2.4%,60.9%,37.8%,39.8%
