Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2014 Roland Garros R128,L vs Haase,31,45,0.7,16.3%,23.7%,28,41,0.7,16.3%,23.8%,13.4%,2.9%,1.7,14.2%,8.4%
2014 Dusseldorf R32,W vs Sela,17,24,0.7,16.7%,23.5%,16,23,0.7,16.7%,24.0%,12.5%,3.1%,0.2,6.9%,29.4%
2014 Australian Open R64,L vs Gasquet,39,43,0.9,18.8%,20.8%,33,42,0.8,17.7%,22.6%,,,0.9,15.9%,17.9%
2013 Roland Garros R32,L vs Gasquet,36,38,0.9,19.6%,20.7%,33,38,0.9,19.1%,22.0%,,,1.5,14.7%,9.8%
2013 Roland Garros R64,W vs Istomin,22,28,0.8,12.1%,15.4%,20,27,0.7,11.4%,15.3%,,,0.5,10.4%,22.5%
2013 Roland Garros R128,W vs Serra,28,27,1.0,16.4%,15.8%,25,24,1.0,15.3%,14.7%,,,0.7,9.9%,14.6%
2013 Australian Open R64,L vs Federer,17,39,0.4,8.6%,19.8%,8,36,0.2,4.6%,20.7%,,,0.8,17.8%,21.3%
2013 Doha F,L vs Gasquet,36,58,0.6,17.7%,28.6%,34,57,0.6,17.9%,30.0%,10.0%,7.4%,0.5,8.9%,16.7%
2013 Doha SF,W vs Ferrer,19,16,1.2,20.2%,17.0%,19,16,1.2,20.2%,17.0%,9.6%,8.5%,0.3,7.4%,23.4%
2012 US Open R64,L vs Fish,31,45,0.7,11.1%,16.1%,26,35,0.7,10.6%,14.2%,,,1.1,16.4%,15.4%
2012 Cincinnati Masters R64,W vs Dolgopolov,5,5,1.0,5.6%,5.6%,5,4,1.3,6.2%,4.9%,3.7%,2.5%,0.3,9.0%,27.0%
2012 Wimbledon R128,L vs Murray,23,18,1.3,16.5%,12.9%,19,15,1.3,15.7%,12.4%,,,4.5,19.4%,4.3%
2012 Marseille R16,L vs Del Potro,29,33,0.9,19.2%,21.9%,28,30,0.9,21.5%,23.1%,15.4%,3.8%,1.7,17.9%,10.6%
2012 Rotterdam SF,L vs Federer,23,33,0.7,11.9%,17.0%,21,29,0.7,11.7%,16.1%,9.4%,1.7%,0.9,16.5%,19.1%
2012 Rotterdam QF,W vs Gasquet,34,31,1.1,26.2%,23.8%,32,29,1.1,26.4%,24.0%,15.7%,9.9%,0.8,12.3%,15.4%
2011 US Open R32,L vs Djokovic,18,32,0.6,11.2%,19.9%,17,30,0.6,11.0%,19.5%,6.5%,3.9%,0.8,10.6%,13.7%
2011 Roland Garros R64,L vs Veic,41,47,0.9,14.5%,16.6%,39,42,0.9,14.6%,15.7%,11.9%,2.6%,1.2,15.2%,13.1%
2011 Roland Garros R128,W vs Gremelmayr,27,24,1.1,14.7%,13.0%,23,21,1.1,13.0%,11.9%,7.3%,5.1%,0.6,12.0%,19.0%
2011 Munich F,W vs Mayer,34,31,1.1,19.5%,17.8%,26,29,0.9,16.4%,18.2%,6.9%,9.4%,0.6,11.5%,19.5%
2011 Munich SF,W vs Stepanek,15,15,1.0,15.2%,15.2%,13,15,0.9,13.7%,15.8%,8.4%,4.2%,0.5,15.2%,28.3%
Career (83 matches),,2211,2637,0.8,15.8%,18.9%,1875,2426,0.8,14.7%,19.0%,8.2%,4.8%,0.8,13.5%,17.7%
