Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2014 Dusseldorf R32,W vs Sela,4.0,4.2,3.8,62.3%,60.6%,37.5%,75.0%,57.5%,5.2%,8.0,7.9,4.5,6.2
2014 Australian Open R64,L vs Gasquet,4.4,5.1,3.6,46.7%,45.6%,52.2%,45.5%,46.7%,8.0%,6.5,3.8,4.0,2.2
2013 Australian Open R64,L vs Federer,3.4,4.1,2.6,45.5%,41.0%,42.9%,33.3%,55.3%,8.5%,-4.0,-2.9,-7.0,-6.5
2013 Doha F,L vs Gasquet,5.2,5.9,4.2,47.9%,44.4%,56.0%,53.6%,46.1%,4.8%,13.5,6.4,0.0,0.0
2013 Doha SF,W vs Ferrer,5.5,4.9,5.9,64.7%,53.3%,60.0%,80.0%,46.8%,12.9%,12.0,11.1,5.0,4.6
2012 Cincinnati R64,W vs Dolgopolov,3.3,3.2,3.4,58.9%,65.2%,100.0%,100.0%,43.6%,24.2%,6.0,14.0,10.0,20.0
2012 Marseille R16,L vs Del Potro,4.1,4.5,3.6,36.0%,55.2%,72.2%,80.0%,50.8%,9.0%,21.5,17.8,2.0,1.8
2012 Rotterdam SF,L vs Federer,4.4,4.8,3.8,44.0%,45.1%,61.5%,52.9%,47.2%,5.6%,11.0,7.3,7.0,4.2
2012 Rotterdam QF,W vs Gasquet,5.5,6.1,4.9,50.8%,48.4%,72.2%,57.1%,44.3%,2.8%,18.5,13.0,1.0,0.6
2011 Munich F,W vs Mayer,3.6,3.6,3.6,57.0%,50.0%,57.9%,30.0%,42.6%,6.1%,7.0,6.6,5.5,4.0
2011 Munich SF,W vs Stepanek,4.0,4.2,3.8,56.6%,61.3%,60.0%,100.0%,37.1%,4.8%,8.0,13.3,11.5,11.5
2011 Munich QF,W vs Cilic,4.8,5.2,4.4,46.5%,62.2%,70.6%,50.0%,50.8%,5.4%,16.5,11.1,2.5,1.8
2011 Doha F,L vs Federer,3.6,3.9,3.2,43.3%,37.9%,66.7%,14.3%,54.7%,9.0%,-9.5,-12.2,-2.0,-3.4
2011 Doha SF,W vs Nadal,4.4,3.8,5.1,57.8%,52.6%,55.6%,69.2%,56.4%,5.4%,21.5,19.2,12.0,13.8
2011 Doha QF,W vs Karlovic,2.9,3.7,2.1,55.2%,47.4%,87.5%,0.0%,62.1%,6.4%,15.5,21.2,8.0,18.6
2011 Doha R16,W vs Nieminen,4.4,4.5,4.2,50.0%,54.5%,64.7%,58.8%,56.2%,8.7%,24.5,19.1,3.0,3.2
2010 Paris R16,W vs Berdych,3.5,3.5,3.4,59.8%,33.3%,46.7%,58.3%,56.9%,6.3%,8.5,5.9,0.0,0.0
2010 Cincinnati QF,L vs Federer,3.8,4.0,3.6,43.3%,48.6%,55.6%,50.0%,52.1%,1.7%,-3.5,-2.9,2.5,2.2
2010 Rotterdam R16,W vs Baghdatis,4.6,4.7,4.6,56.6%,57.9%,75.0%,57.1%,48.5%,13.7%,9.5,10.2,8.5,9.7
2010 Australian Open QF,L vs Federer,4.4,5.1,3.7,41.6%,51.0%,44.0%,53.6%,52.3%,2.0%,8.0,3.6,-7.5,-3.8
Career (74 matches),,4.5,4.7,4.3,48.6%,51.9%,56.1%,53.8%,50.4%,6.6%,9.5,6.3,4.3,3.0
