Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2014,16,6,10,37.5%,14-23,37.8%,189-209,47.5%,5-7,41.7%,15,77.2%,18.1%,6.2%,3.0%,66.1%,67.9%,52.6%,62.7%,33.9%,48.6%,0.91,R16 (4x)
2013,41,18,23,43.9%,42-53,44.2%,452-458,49.7%,4-5,44.4%,40,73.1%,26.4%,3.1%,3.6%,67.8%,65.6%,48.7%,60.1%,39.4%,49.8%,0.99,QF (2x)
2012,54,28,26,51.9%,72-56,56.3%,631-597,51.4%,9-5,64.3%,52,75.2%,27.5%,2.5%,4.5%,69.7%,65.8%,49.0%,60.7%,40.0%,50.4%,1.02,F (Doha)
2011,51,26,25,51.0%,59-58,50.4%,589-559,51.3%,7-10,41.2%,50,73.9%,28.7%,2.5%,4.4%,70.6%,65.3%,47.3%,60.0%,40.9%,50.6%,1.02,W (Munich)
2010,50,30,20,60.0%,73-51,58.9%,664-551,54.7%,8-17,32.0%,47,81.8%,28.6%,5.5%,3.3%,65.5%,71.6%,51.4%,64.6%,40.2%,52.2%,1.14,W (Doha)
2009,76,57,19,75.0%,132-50,72.5%,1000-741,57.4%,18-5,78.3%,74,83.2%,31.0%,5.5%,3.1%,67.4%,71.3%,54.6%,65.9%,42.2%,53.6%,1.24,W (5x)
2008,74,53,21,71.6%,124-63,66.3%,997-780,56.1%,12-11,52.2%,68,82.1%,31.9%,5.6%,3.0%,64.0%,71.7%,54.6%,65.5%,42.2%,53.4%,1.23,W (3x)
2007,89,56,33,62.9%,147-83,63.9%,1227-1029,54.4%,22-13,62.9%,86,78.2%,31.5%,4.3%,4.3%,67.4%,69.4%,49.8%,63.0%,42.3%,52.4%,1.14,W (Moscow)
2006,99,70,29,70.7%,167-83,66.8%,1340-994,57.4%,11-10,52.4%,94,80.3%,35.4%,4.4%,2.9%,68.7%,69.7%,53.9%,64.8%,43.6%,53.8%,1.24,W (5x)
2005,86,56,30,65.1%,138-72,65.7%,1109-871,56.0%,12-9,57.1%,81,78.0%,33.6%,4.7%,3.3%,67.2%,67.4%,53.1%,62.7%,42.8%,52.5%,1.15,W (St. Poelten)
2004,62,33,29,53.2%,84-74,53.2%,774-733,51.4%,9-14,39.1%,60,77.0%,26.9%,4.3%,3.5%,66.5%,69.1%,49.1%,62.4%,39.7%,50.8%,1.06,W (2x)
2003,58,25,33,43.1%,67-78,46.2%,665-709,48.4%,9-10,47.4%,53,71.9%,26.9%,3.8%,3.1%,67.4%,63.8%,51.8%,59.9%,39.9%,49.8%,1.00,W (Estoril)
2002,39,16,23,41.0%,42-54,43.8%,436-472,48.0%,8-6,57.1%,39,68.9%,26.7%,3.8%,3.7%,60.6%,65.5%,47.4%,58.4%,39.5%,49.0%,0.95,W (Adelaide)
2001,23,7,16,30.4%,21-36,36.8%,256-289,47.0%,2-6,25.0%,23,69.8%,25.6%,4.5%,2.8%,62.9%,64.1%,48.9%,58.5%,38.2%,48.3%,0.92,QF (Basel)
2000,4,3,1,75.0%,6-5,54.5%,52-49,51.5%,1-1,50.0%,4,68.0%,34.7%,1.6%,3.2%,73.8%,64.0%,46.9%,59.5%,42.9%,51.3%,1.06,SF (Amsterdam)
Career,822,484,338,58.9%,1188-839,58.6%,10381-9041,53.4%,137-129,51.5%,786,77.4%,30.0%,4.3%,3.5%,67.0%,68.2%,51.2%,62.6%,41.2%,51.7%,1.10,
